mark_seconds,result_score
784.00,1399
785.00,1397
786.00,1395
787.00,1392
788.00,1390
789.00,1388
790.00,1386
791.00,1384
792.00,1382
793.00,1380
794.00,1378
795.00,1376
796.00,1373
797.00,1371
798.00,1369
799.00,1367
800.00,1365
801.00,1363
802.00,1361
803.00,1359
804.00,1357
805.00,1355
806.00,1352
807.00,1350
808.00,1348
809.00,1346
810.00,1344
811.00,1342
812.00,1340
813.00,1338
814.00,1336
815.00,1334
816.00,1332
817.00,1330
818.00,1327
819.00,1325
820.00,1323
821.00,1321
822.00,1319
823.00,1317
824.00,1315
825.00,1313
826.00,1311
827.00,1309
828.00,1307
829.00,1305
830.00,1303
831.00,1301
832.00,1299
833.00,1297
834.00,1295
835.00,1292
836.00,1290
837.00,1288
838.00,1286
839.00,1284
840.00,1282
841.00,1280
842.00,1278
843.00,1276
844.00,1274
845.00,1272
846.00,1270
847.00,1268
848.00,1266
849.00,1264
850.00,1262
851.00,1260
852.00,1258
853.00,1256
854.00,1254
855.00,1252
856.00,1250
857.00,1248
858.00,1246
859.00,1244
860.00,1242
861.00,1240
862.00,1238
863.00,1236
864.00,1234
865.00,1232
866.00,1230
867.00,1228
868.00,1226
869.00,1224
870.00,1222
871.00,1220
872.00,1218
873.00,1216
874.00,1214
875.00,1212
876.00,1210
877.00,1208
878.00,1206
879.00,1204
880.00,1202
881.00,1200
882.00,1198
883.00,1196
884.00,1194
885.00,1192
886.00,1190
887.00,1188
888.00,1186
889.00,1184
890.00,1182
891.00,1181
892.00,1179
893.00,1177
894.00,1175
895.00,1173
896.00,1171
897.00,1169
898.00,1167
899.00,1165
900.00,1163
901.00,1161
902.00,1159
903.00,1157
904.00,1155
905.00,1153
906.00,1151
907.00,1149
908.00,1148
909.00,1146
910.00,1144
911.00,1142
912.00,1140
913.00,1138
914.00,1136
915.00,1134
916.00,1132
917.00,1130
918.00,1128
919.00,1126
920.00,1125
921.00,1123
922.00,1121
923.00,1119
924.00,1117
925.00,1115
926.00,1113
927.00,1111
928.00,1109
929.00,1107
930.00,1106
931.00,1104
932.00,1102
933.00,1100
934.00,1098
935.00,1096
936.00,1094
937.00,1092
938.00,1090
939.00,1089
940.00,1087
941.00,1085
942.00,1083
943.00,1081
944.00,1079
945.00,1077
946.00,1076
947.00,1074
948.00,1072
949.00,1070
950.00,1068
951.00,1066
952.00,1064
953.00,1063
954.00,1061
955.00,1059
956.00,1057
957.00,1055
958.00,1053
959.00,1051
960.00,1050
961.00,1048
962.00,1046
963.00,1044
964.00,1042
965.00,1040
966.00,1039
967.00,1037
968.00,1035
969.00,1033
970.00,1031
971.00,1029
972.00,1028
973.00,1026
974.00,1024
975.00,1022
976.00,1020
977.00,1018
978.00,1017
979.00,1015
980.00,1013
981.00,1011
982.00,1009
983.00,1008
984.00,1006
985.00,1004
986.00,1002
987.00,1000
988.00,999
989.00,997
990.00,995
991.00,993
992.00,991
993.00,990
994.00,988
995.00,986
996.00,984
997.00,983
998.00,981
999.00,979
1000.00,977
1001.00,975
1002.00,974
1003.00,972
1004.00,970
1005.00,968
1006.00,967
1007.00,965
1008.00,963
1009.00,961
1010.00,959
1011.00,958
1012.00,956
1013.00,954
1014.00,952
1015.00,951
1016.00,949
1017.00,947
1018.00,945
1019.00,944
1020.00,942
1021.00,940
1022.00,938
1023.00,937
1024.00,935
1025.00,933
1026.00,932
1027.00,930
1028.00,928
1029.00,926
1030.00,925
1031.00,923
1032.00,921
1033.00,919
1034.00,918
1035.00,916
1036.00,914
1037.00,913
1038.00,911
1039.00,909
1040.00,907
1041.00,906
1042.00,904
1043.00,902
1044.00,901
1045.00,899
1046.00,897
1047.00,895
