mark_seconds,result_score
574.00,1400
575.00,1398
576.00,1395
577.00,1392
578.00,1390
579.00,1387
580.00,1384
581.00,1382
582.00,1379
583.00,1376
584.00,1373
585.00,1371
586.00,1368
587.00,1365
588.00,1363
589.00,1360
590.00,1357
591.00,1355
592.00,1352
593.00,1349
594.00,1347
595.00,1344
596.00,1341
597.00,1339
598.00,1336
599.00,1333
600.00,1331
601.00,1328
602.00,1325
603.00,1323
604.00,1320
605.00,1318
606.00,1315
607.00,1312
608.00,1310
609.00,1307
610.00,1304
611.00,1302
612.00,1299
613.00,1296
614.00,1294
615.00,1291
616.00,1289
617.00,1286
618.00,1283
619.00,1281
620.00,1278
621.00,1276
622.00,1273
623.00,1270
624.00,1268
625.00,1265
626.00,1263
627.00,1260
628.00,1258
629.00,1255
630.00,1252
631.00,1250
632.00,1247
633.00,1245
634.00,1242
635.00,1240
636.00,1237
637.00,1234
638.00,1232
639.00,1229
640.00,1227
641.00,1224
642.00,1222
643.00,1219
644.00,1217
645.00,1214
646.00,1212
647.00,1209
648.00,1207
649.00,1204
650.00,1202
651.00,1199
652.00,1197
653.00,1194
654.00,1192
655.00,1189
656.00,1186
657.00,1184
658.00,1181
659.00,1179
660.00,1177
661.00,1174
662.00,1172
663.00,1169
664.00,1167
665.00,1164
666.00,1162
667.00,1159
668.00,1157
669.00,1154
670.00,1152
671.00,1149
672.00,1147
673.00,1144
674.00,1142
675.00,1139
676.00,1137
677.00,1135
678.00,1132
679.00,1130
680.00,1127
681.00,1125
682.00,1122
683.00,1120
684.00,1117
685.00,1115
686.00,1113
687.00,1110
688.00,1108
689.00,1105
690.00,1103
691.00,1101
692.00,1098
693.00,1096
694.00,1093
695.00,1091
696.00,1089
697.00,1086
698.00,1084
699.00,1081
700.00,1079
701.00,1077
702.00,1074
703.00,1072
704.00,1069
705.00,1067
706.00,1065
707.00,1062
708.00,1060
709.00,1058
710.00,1055
711.00,1053
712.00,1051
713.00,1048
714.00,1046
715.00,1043
716.00,1041
717.00,1039
718.00,1036
719.00,1034
