mark_seconds,result_score
7699.89,1400
7705.29,1399
7710.68,1398
7716.08,1397
7721.48,1396
7726.88,1395
7732.29,1394
7737.69,1393
7743.10,1392
7748.51,1391
7753.92,1390
7759.33,1389
7764.75,1388
7770.17,1387
7775.58,1386
7781.01,1385
7786.43,1384
7791.85,1383
7797.28,1382
7802.71,1381
7808.14,1380
7813.57,1379
7819.01,1378
7824.44,1377
7829.88,1376
7835.32,1375
7840.77,1374
7846.21,1373
7851.66,1372
7857.11,1371
7862.56,1370
7868.01,1369
7873.46,1368
7878.92,1367
7884.38,1366
7889.84,1365
7895.30,1364
7900.77,1363
7906.23,1362
7911.70,1361
7917.17,1360
7922.65,1359
7928.12,1358
7933.60,1357
7939.08,1356
7944.56,1355
7950.04,1354
7955.52,1353
7961.01,1352
7966.50,1351
7971.99,1350
7977.48,1349
7982.98,1348
7988.48,1347
7993.97,1346
7999.48,1345
8004.98,1344
8010.48,1343
8015.99,1342
8021.50,1341
8027.01,1340
8032.52,1339
8038.04,1338
8043.56,1337
8049.08,1336
8054.60,1335
8060.12,1334
8065.65,1333
8071.18,1332
8076.71,1331
8082.24,1330
8087.77,1329
8093.31,1328
8098.85,1327
8104.39,1326
8109.93,1325
8115.47,1324
8121.02,1323
8126.57,1322
8132.12,1321
8137.67,1320
8143.23,1319
8148.78,1318
8154.34,1317
8159.90,1316
8165.47,1315
8171.03,1314
8176.60,1313
8182.17,1312
8187.74,1311
8193.32,1310
8198.89,1309
8204.47,1308
8210.05,1307
8215.63,1306
8221.22,1305
8226.81,1304
8232.39,1303
8237.99,1302
8243.58,1301
8249.17,1300
8254.77,1299
8260.37,1298
8265.97,1297
8271.58,1296
8277.18,1295
8282.79,1294
8288.40,1293
8294.02,1292
8299.63,1291
8305.25,1290
8310.87,1289
8316.49,1288
8322.11,1287
8327.74,1286
8333.36,1285
8338.99,1284
8344.63,1283
8350.26,1282
8355.90,1281
8361.54,1280
8367.18,1279
8372.82,1278
8378.47,1277
8384.12,1276
8389.77,1275
8395.42,1274
8401.07,1273
8406.73,1272
8412.39,1271
8418.05,1270
8423.71,1269
8429.38,1268
8435.04,1267
8440.71,1266
8446.39,1265
8452.06,1264
8457.74,1263
8463.42,1262
8469.10,1261
8474.78,1260
8480.47,1259
8486.16,1258
8491.85,1257
8497.54,1256
8503.23,1255
8508.93,1254
8514.63,1253
8520.33,1252
8526.04,1251
8531.74,1250
8537.45,1249
8543.16,1248
8548.87,1247
8554.59,1246
8560.31,1245
8566.03,1244
