mark_seconds,result_score
7699.00,1400
7705.00,1399
7710.00,1398
7716.00,1397
7721.00,1396
7726.00,1395
7732.00,1394
7737.00,1393
7743.00,1392
7748.00,1391
7753.00,1390
7759.00,1389
7764.00,1388
7770.00,1387
7775.00,1386
7781.00,1385
7786.00,1384
7791.00,1383
7797.00,1382
7802.00,1381
7808.00,1380
7813.00,1379
7819.00,1378
7824.00,1377
7829.00,1376
7835.00,1375
7840.00,1374
7846.00,1373
7851.00,1372
7857.00,1371
7862.00,1370
7868.00,1369
7873.00,1368
7878.00,1367
7884.00,1366
7889.00,1365
7895.00,1364
7900.00,1363
7906.00,1362
7911.00,1361
7917.00,1360
7922.00,1359
7928.00,1358
7933.00,1357
7939.00,1356
7944.00,1355
7950.00,1354
7955.00,1353
7961.00,1352
7966.00,1351
7971.00,1350
7977.00,1349
7982.00,1348
7988.00,1347
7993.00,1346
7999.00,1345
8004.00,1344
8010.00,1343
8015.00,1342
8021.00,1341
8027.00,1340
8032.00,1339
8038.00,1338
8043.00,1337
8049.00,1336
8054.00,1335
8060.00,1334
8065.00,1333
8071.00,1332
8076.00,1331
8082.00,1330
8087.00,1329
8093.00,1328
8098.00,1327
8104.00,1326
8109.00,1325
8115.00,1324
8121.00,1323
8126.00,1322
8132.00,1321
8137.00,1320
8143.00,1319
8148.00,1318
8154.00,1317
8159.00,1316
8165.00,1315
8171.00,1314
8176.00,1313
8182.00,1312
8187.00,1311
8193.00,1310
8198.00,1309
8204.00,1308
8210.00,1307
8215.00,1306
8221.00,1305
8226.00,1304
8232.00,1303
8237.00,1302
8243.00,1301
8249.00,1300
8254.00,1299
8260.00,1298
8265.00,1297
8271.00,1296
8277.00,1295
8282.00,1294
8288.00,1293
8294.00,1292
8299.00,1291
8305.00,1290
8310.00,1289
8316.00,1288
8322.00,1287
8327.00,1286
8333.00,1285
8338.00,1284
8344.00,1283
8350.00,1282
8355.00,1281
8361.00,1280
8367.00,1279
8372.00,1278
8378.00,1277
8384.00,1276
8389.00,1275
8395.00,1274
8401.00,1273
8406.00,1272
8412.00,1271
8418.00,1270
8423.00,1269
8429.00,1268
8435.00,1267
8440.00,1266
8446.00,1265
8452.00,1264
8457.00,1263
8463.00,1262
8469.00,1261
8474.00,1260
8480.00,1259
8486.00,1258
8491.00,1257
8497.00,1256
8503.00,1255
8508.00,1254
8514.00,1253
8520.00,1252
8526.00,1251
8531.00,1250
8537.00,1249
8543.00,1248
8548.00,1247
8554.00,1246
8560.00,1245
8566.00,1244
8571.00,1243
8577.00,1242
8583.00,1241
8588.00,1240
8594.00,1239
8600.00,1238
8606.00,1237
8611.00,1236
8617.00,1235
8623.00,1234
8629.00,1233
8634.00,1232
8640.00,1231
8646.00,1230
8652.00,1229
8657.00,1228
8663.00,1227
8669.00,1226
8675.00,1225
8680.00,1224
8686.00,1223
8692.00,1222
8698.00,1221
8704.00,1220
8709.00,1219
8715.00,1218
8721.00,1217
8727.00,1216
8732.00,1215
8738.00,1214
8744.00,1213
8750.00,1212
8756.00,1211
8761.00,1210
8767.00,1209
8773.00,1208
8779.00,1207
8785.00,1206
8790.00,1205
8796.00,1204
8802.00,1203
8808.00,1202
8814.00,1201
8820.00,1200
8825.00,1199
8831.00,1198
8837.00,1197
8843.00,1196
8849.00,1195
8855.00,1194
8860.00,1193
8866.00,1192
8872.00,1191
8878.00,1190
8884.00,1189
8890.00,1188
8895.00,1187
8901.00,1186
8907.00,1185
8913.00,1184
8919.00,1183
8925.00,1182
8931.00,1181
8937.00,1180
8942.00,1179
8948.00,1178
8954.00,1177
8960.00,1176
8966.00,1175
8972.00,1174
8978.00,1173
8984.00,1172
8989.00,1171
8995.00,1170
9001.00,1169
9007.00,1168
9013.00,1167
9019.00,1166
9025.00,1165
9031.00,1164
9037.00,1163
9043.00,1162
9049.00,1161
9054.00,1160
9060.00,1159
9066.00,1158
9072.00,1157
9078.00,1156
9084.00,1155
9090.00,1154
9096.00,1153
9102.00,1152
9108.00,1151
9114.00,1150
9120.00,1149
9126.00,1148
9132.00,1147
9138.00,1146
9144.00,1145
9150.00,1144
9156.00,1143
9162.00,1142
9168.00,1141
9174.00,1140
9179.00,1139
9185.00,1138
9191.00,1137
9197.00,1136
9203.00,1135
