mark_seconds,result_score
730.00,1400
731.00,1396
732.00,1392
733.00,1388
734.00,1384
735.00,1380
736.00,1376
737.00,1372
738.00,1369
739.00,1365
740.00,1361
741.00,1357
742.00,1353
743.00,1349
744.00,1345
745.00,1341
746.00,1337
747.00,1334
748.00,1330
749.00,1326
750.00,1322
751.00,1318
752.00,1314
753.00,1311
754.00,1307
755.00,1303
756.00,1299
757.00,1295
758.00,1292
759.00,1288
760.00,1284
761.00,1280
762.00,1277
763.00,1273
764.00,1269
765.00,1265
766.00,1261
767.00,1258
768.00,1254
769.00,1250
770.00,1247
771.00,1243
772.00,1239
773.00,1235
774.00,1232
775.00,1228
776.00,1224
777.00,1221
778.00,1217
779.00,1213
780.00,1210
781.00,1206
782.00,1202
783.00,1199
784.00,1195
785.00,1191
786.00,1188
787.00,1184
788.00,1180
789.00,1177
790.00,1173
791.00,1170
792.00,1166
793.00,1162
794.00,1159
795.00,1155
796.00,1152
797.00,1148
798.00,1144
799.00,1141
800.00,1137
801.00,1134
802.00,1130
803.00,1127
804.00,1123
805.00,1120
806.00,1116
807.00,1113
808.00,1109
809.00,1106
810.00,1102
811.00,1099
812.00,1095
813.00,1092
814.00,1088
815.00,1085
816.00,1081
817.00,1078
818.00,1074
819.00,1071
820.00,1067
821.00,1064
822.00,1060
823.00,1057
824.00,1054
825.00,1050
826.00,1047
827.00,1043
828.00,1040
829.00,1037
830.00,1033
831.00,1030
832.00,1026
833.00,1023
834.00,1020
835.00,1016
836.00,1013
837.00,1010
838.00,1006
839.00,1003
840.00,1000
841.00,996
842.00,993
843.00,990
844.00,986
845.00,983
846.00,980
847.00,976
848.00,973
849.00,970
850.00,967
851.00,963
852.00,960
853.00,957
854.00,953
855.00,950
856.00,947
857.00,944
858.00,940
859.00,937
860.00,934
861.00,931
862.00,928
863.00,924
864.00,921
865.00,918
866.00,915
867.00,912
868.00,908
869.00,905
870.00,902
871.00,899
872.00,896
873.00,893
874.00,889
875.00,886
876.00,883
877.00,880
878.00,877
879.00,874
880.00,871
881.00,868
882.00,864
883.00,861
884.00,858
885.00,855
886.00,852
887.00,849
888.00,846
889.00,843
890.00,840
891.00,837
892.00,834
893.00,831
894.00,828
895.00,825
896.00,822
897.00,819
898.00,816
899.00,813
900.00,810
901.00,807
902.00,804
903.00,801
904.00,798
905.00,795
906.00,792
907.00,789
908.00,786
909.00,783
910.00,780
911.00,777
912.00,774
913.00,771
914.00,768
915.00,765
916.00,762
917.00,759
918.00,756
919.00,754
920.00,751
921.00,748
922.00,745
923.00,742
924.00,739
925.00,736
926.00,733
927.00,731
928.00,728
929.00,725
930.00,722
931.00,719
932.00,716
933.00,714
934.00,711
935.00,708
936.00,705
937.00,702
938.00,700
939.00,697
940.00,694
941.00,691
942.00,688
943.00,686
944.00,683
945.00,680
946.00,677
947.00,675
948.00,672
949.00,669
950.00,666
951.00,664
952.00,661
953.00,658
954.00,656
955.00,653
956.00,650
957.00,648
958.00,645
959.00,642
960.00,640
961.00,637
962.00,634
963.00,632
964.00,629
965.00,626
966.00,624
967.00,621
968.00,618
969.00,616
970.00,613
971.00,611
972.00,608
973.00,605
974.00,603
975.00,600
976.00,598
977.00,595
978.00,592
979.00,590
980.00,587
981.00,585
982.00,582
983.00,580
984.00,577
985.00,575
986.00,572
987.00,570
988.00,567
989.00,565
990.00,562
991.00,560
992.00,557
993.00,555
994.00,552
995.00,550
996.00,547
997.00,545
998.00,542
999.00,540
1000.00,537
1001.00,535
1002.00,532
1003.00,530
1004.00,528
1005.00,525
1006.00,523
1007.00,520
1008.00,518
1009.00,516
1010.00,513
1011.00,511
1012.00,508
1013.00,506
1014.00,504
1015.00,501
1016.00,499
1017.00,497
