mark_seconds,result_score
2438.00,1400
2440.00,1399
2441.00,1398
2443.00,1397
2445.00,1396
2446.00,1395
2448.00,1394
2450.00,1393
2452.00,1392
2453.00,1391
2455.00,1390
2457.00,1389
2459.00,1388
2460.00,1387
2462.00,1386
2464.00,1385
2466.00,1384
2467.00,1383
2469.00,1382
2471.00,1381
2473.00,1380
2474.00,1379
2476.00,1378
2478.00,1377
2480.00,1376
2481.00,1375
2483.00,1374
2485.00,1373
2487.00,1372
2488.00,1371
2490.00,1370
2492.00,1369
2494.00,1368
2495.00,1367
2497.00,1366
2499.00,1365
2501.00,1364
2502.00,1363
2504.00,1362
2506.00,1361
2508.00,1360
2509.00,1359
2511.00,1358
2513.00,1357
2515.00,1356
2516.00,1355
2518.00,1354
2520.00,1353
2522.00,1352
2523.00,1351
2525.00,1350
2527.00,1349
2529.00,1348
2530.00,1347
2532.00,1346
2534.00,1345
2536.00,1344
2538.00,1343
2539.00,1342
2541.00,1341
2543.00,1340
2545.00,1339
2546.00,1338
2548.00,1337
2550.00,1336
2552.00,1335
2554.00,1334
2555.00,1333
2557.00,1332
2559.00,1331
2561.00,1330
2562.00,1329
2564.00,1328
2566.00,1327
2568.00,1326
2570.00,1325
2571.00,1324
2573.00,1323
2575.00,1322
2577.00,1321
2578.00,1320
2580.00,1319
2582.00,1318
2584.00,1317
2586.00,1316
2587.00,1315
2589.00,1314
2591.00,1313
2593.00,1312
2595.00,1311
2596.00,1310
2598.00,1309
2600.00,1308
2602.00,1307
2603.00,1306
2605.00,1305
2607.00,1304
2609.00,1303
2611.00,1302
2612.00,1301
2614.00,1300
2616.00,1299
2618.00,1298
2620.00,1297
2621.00,1296
2623.00,1295
2625.00,1294
2627.00,1293
2629.00,1292
2630.00,1291
2632.00,1290
2634.00,1289
2636.00,1288
2638.00,1287
2639.00,1286
2641.00,1285
2643.00,1284
2645.00,1283
2647.00,1282
2649.00,1281
2650.00,1280
2652.00,1279
2654.00,1278
2656.00,1277
2658.00,1276
2659.00,1275
2661.00,1274
2663.00,1273
2665.00,1272
2667.00,1271
2668.00,1270
2670.00,1269
2672.00,1268
2674.00,1267
2676.00,1266
2678.00,1265
2679.00,1264
2681.00,1263
2683.00,1262
2685.00,1261
2687.00,1260
2689.00,1259
2690.00,1258
2692.00,1257
2694.00,1256
2696.00,1255
2698.00,1254
2700.00,1253
2701.00,1252
2703.00,1251
2705.00,1250
2707.00,1249
2709.00,1248
2711.00,1247
2712.00,1246
2714.00,1245
2716.00,1244
2718.00,1243
2720.00,1242
2722.00,1241
2723.00,1240
2725.00,1239
2727.00,1238
2729.00,1237
2731.00,1236
2733.00,1235
2734.00,1234
2736.00,1233
2738.00,1232
2740.00,1231
2742.00,1230
2744.00,1229
2746.00,1228
2747.00,1227
2749.00,1226
2751.00,1225
2753.00,1224
2755.00,1223
2757.00,1222
2758.00,1221
2760.00,1220
2762.00,1219
2764.00,1218
2766.00,1217
2768.00,1216
2770.00,1215
2771.00,1214
2773.00,1213
2775.00,1212
2777.00,1211
2779.00,1210
2781.00,1209
2783.00,1208
2785.00,1207
2786.00,1206
2788.00,1205
2790.00,1204
2792.00,1203
2794.00,1202
2796.00,1201
2798.00,1200
2799.00,1199
2801.00,1198
2803.00,1197
2805.00,1196
2807.00,1195
2809.00,1194
2811.00,1193
2813.00,1192
2814.00,1191
2816.00,1190
2818.00,1189
2820.00,1188
2822.00,1187
2824.00,1186
2826.00,1185
2828.00,1184
2830.00,1183
2831.00,1182
2833.00,1181
2835.00,1180
2837.00,1179
2839.00,1178
2841.00,1177
2843.00,1176
2845.00,1175
2847.00,1174
2848.00,1173
2850.00,1172
2852.00,1171
2854.00,1170
2856.00,1169
2858.00,1168
2860.00,1167
2862.00,1166
2864.00,1165
2865.00,1164
2867.00,1163
2869.00,1162
2871.00,1161
2873.00,1160
2875.00,1159
2877.00,1158
2879.00,1157
2881.00,1156
2883.00,1155
2885.00,1154
2886.00,1153
2888.00,1152
2890.00,1151
2892.00,1150
2894.00,1149
2896.00,1148
2898.00,1147
2900.00,1146
2902.00,1145
2904.00,1144
2906.00,1143
2907.00,1142
2909.00,1141
2911.00,1140
2913.00,1139
2915.00,1138
2917.00,1137
2919.00,1136
2921.00,1135
2923.00,1134
2925.00,1133
2927.00,1132
2929.00,1131
2931.00,1130
2932.00,1129
2934.00,1128
2936.00,1127
2938.00,1126
2940.00,1125
2942.00,1124
2944.00,1123
2946.00,1122
2948.00,1121
2950.00,1120
2952.00,1119
2954.00,1118
2956.00,1117
2958.00,1116
2960.00,1115
2962.00,1114
2963.00,1113
2965.00,1112
2967.00,1111
2969.00,1110
2971.00,1109
2973.00,1108
2975.00,1107
2977.00,1106
2979.00,1105
2981.00,1104
2983.00,1103
2985.00,1102
2987.00,1101
2989.00,1100
2991.00,1099
2993.00,1098
2995.00,1097
2997.00,1096
2999.00,1095
3001.00,1094
3003.00,1093
3004.00,1092
3006.00,1091
3008.00,1090
3010.00,1089
3012.00,1088
3014.00,1087
3016.00,1086
3018.00,1085
3020.00,1084
3022.00,1083
3024.00,1082
3026.00,1081
3028.00,1080
3030.00,1079
3032.00,1078
3034.00,1077
3036.00,1076
3038.00,1075
3040.00,1074
3042.00,1073
3044.00,1072
3046.00,1071
3048.00,1070
3050.00,1069
3052.00,1068
3054.00,1067
3056.00,1066
3058.00,1065
3060.00,1064
3062.00,1063
3064.00,1062
3066.00,1061
3068.00,1060
3070.00,1059
3072.00,1058
3074.00,1057
3076.00,1056
3078.00,1055
3080.00,1054
3082.00,1053
3084.00,1052
3086.00,1051
3088.00,1050
3090.00,1049
3092.00,1048
3094.00,1047
3096.00,1046
3098.00,1045
3100.00,1044
3102.00,1043
3104.00,1042
3106.00,1041
3108.00,1040
3110.00,1039
3112.00,1038
3114.00,1037
3116.00,1036
3118.00,1035
3120.00,1034
3122.00,1033
3124.00,1032
3126.00,1031
3128.00,1030
3130.00,1029
3132.00,1028
3134.00,1027
3136.00,1026
3138.00,1025
3140.00,1024
3142.00,1023
3144.00,1022
3146.00,1021
3148.00,1020
3150.00,1019
3152.00,1018
3154.00,1017
3156.00,1016
3158.00,1015
3160.00,1014
3162.00,1013
3164.00,1012
3166.00,1011
3168.00,1010
3170.00,1009
3173.00,1008
3175.00,1007
3177.00,1006
3179.00,1005
3181.00,1004
3183.00,1003
3185.00,1002
3187.00,1001
3189.00,1000
3191.00,999
3193.00,998
3195.00,997
3197.00,996
3199.00,995
3201.00,994
3203.00,993
3205.00,992
3207.00,991
3209.00,990
3212.00,989
3214.00,988
3216.00,987
3218.00,986
3220.00,985
3222.00,984
3224.00,983
3226.00,982
3228.00,981
3230.00,980
3232.00,979
3234.00,978
3236.00,977
3238.00,976
3240.00,975
3243.00,974
3245.00,973
3247.00,972
3249.00,971
3251.00,970
3253.00,969
3255.00,968
3257.00,967
3259.00,966
3261.00,965
3263.00,964
3265.00,963
3268.00,962
3270.00,961
3272.00,960
3274.00,959
3276.00,958
3278.00,957
3280.00,956
3282.00,955
3284.00,954
3286.00,953
3289.00,952
3291.00,951
3293.00,950
3295.00,949
3297.00,948
3299.00,947
3301.00,946
3303.00,945
3305.00,944
3307.00,943
3310.00,942
3312.00,941
3314.00,940
3316.00,939
3318.00,938
3320.00,937
3322.00,936
3324.00,935
3326.00,934
3329.00,933
3331.00,932
3333.00,931
3335.00,930
3337.00,929
3339.00,928
3341.00,927
3343.00,926
3346.00,925
3348.00,924
3350.00,923
3352.00,922
3354.00,921
3356.00,920
3358.00,919
3361.00,918
3363.00,917
3365.00,916
3367.00,915
3369.00,914
3371.00,913
3373.00,912
3376.00,911
3378.00,910
3380.00,909
3382.00,908
3384.00,907
3386.00,906
3388.00,905
3391.00,904
3393.00,903
3395.00,902
3397.00,901
3399.00,900
3401.00,899
3404.00,898
3406.00,897
3408.00,896
3410.00,895
3412.00,894
3414.00,893
3417.00,892
3419.00,891
3421.00,890
3423.00,889
3425.00,888
3427.00,887
3430.00,886
3432.00,885
3434.00,884
3436.00,883
3438.00,882
3441.00,881
3443.00,880
3445.00,879
3447.00,878
3449.00,877
3451.00,876
3454.00,875
3456.00,874
3458.00,873
3460.00,872
3462.00,871
3465.00,870
3467.00,869
3469.00,868
3471.00,867
3473.00,866
3476.00,865
3478.00,864
3480.00,863
3482.00,862
3484.00,861
3487.00,860
3489.00,859
3491.00,858
3493.00,857
3496.00,856
3498.00,855
3500.00,854
3502.00,853
3504.00,852
3507.00,851
3509.00,850
3511.00,849
3513.00,848
3516.00,847
3518.00,846
3520.00,845
3522.00,844
3524.00,843
3527.00,842
3529.00,841
3531.00,840
3533.00,839
3536.00,838
3538.00,837
3540.00,836
3542.00,835
3545.00,834
3547.00,833
3549.00,832
3551.00,831
3554.00,830
3556.00,829
3558.00,828
3560.00,827
3563.00,826
3565.00,825
3567.00,824
3569.00,823
3572.00,822
3574.00,821
3576.00,820
