mark_seconds,result_score
11526.40,1400
11535.57,1399
11544.74,1398
11553.92,1397
11563.10,1396
11572.28,1395
11581.47,1394
11590.66,1393
11599.85,1392
11609.05,1391
11618.25,1390
11627.45,1389
11636.66,1388
11645.87,1387
11655.09,1386
11664.30,1385
11673.52,1384
11682.75,1383
11691.97,1382
11701.20,1381
11710.44,1380
11719.68,1379
11728.92,1378
11738.16,1377
11747.41,1376
11756.66,1375
11765.91,1374
11775.17,1373
11784.43,1372
11793.69,1371
11802.96,1370
11812.23,1369
11821.50,1368
11830.78,1367
11840.06,1366
11849.35,1365
11858.63,1364
11867.93,1363
11877.22,1362
11886.52,1361
11895.82,1360
11905.12,1359
11914.43,1358
11923.74,1357
11933.06,1356
11942.38,1355
11951.70,1354
11961.02,1353
11970.35,1352
11979.69,1351
11989.02,1350
11998.36,1349
12007.70,1348
12017.05,1347
12026.40,1346
12035.75,1345
12045.11,1344
12054.47,1343
12063.83,1342
12073.20,1341
12082.57,1340
12091.94,1339
12101.32,1338
12110.70,1337
12120.09,1336
12129.47,1335
12138.86,1334
12148.26,1333
12157.66,1332
12167.06,1331
12176.47,1330
12185.87,1329
12195.29,1328
12204.70,1327
12214.12,1326
12223.55,1325
12232.97,1324
12242.40,1323
12251.84,1322
12261.28,1321
12270.72,1320
12280.16,1319
12289.61,1318
12299.06,1317
12308.52,1316
12317.98,1315
12327.44,1314
12336.90,1313
12346.37,1312
12355.85,1311
12365.33,1310
12374.81,1309
12384.29,1308
12393.78,1307
12403.27,1306
12412.76,1305
12422.26,1304
12431.77,1303
12441.27,1302
12450.78,1301
12460.30,1300
12469.81,1299
12479.33,1298
12488.86,1297
12498.39,1296
12507.92,1295
12517.45,1294
12526.99,1293
12536.54,1292
12546.08,1291
12555.63,1290
12565.19,1289
12574.74,1288
12584.30,1287
12593.87,1286
12603.44,1285
12613.01,1284
12622.59,1283
12632.17,1282
12641.75,1281
12651.34,1280
12660.93,1279
12670.52,1278
12680.12,1277
12689.73,1276
12699.33,1275
12708.94,1274
12718.56,1273
12728.17,1272
12737.79,1271
12747.42,1270
12757.05,1269
12766.68,1268
12776.32,1267
12785.96,1266
12795.60,1265
12805.25,1264
12814.90,1263
12824.56,1262
12834.22,1261
12843.88,1260
12853.55,1259
12863.22,1258
12872.89,1257
12882.57,1256
12892.25,1255
12901.94,1254
12911.63,1253
12921.32,1252
12931.02,1251
12940.72,1250
12950.43,1249
12960.14,1248
12969.85,1247
12979.57,1246
12989.29,1245
12999.02,1244
13008.75,1243
13018.48,1242
13028.21,1241
13037.96,1240
13047.70,1239
13057.45,1238
13067.20,1237
13076.96,1236
13086.72,1235
13096.48,1234
13106.25,1233
13116.02,1232
13125.80,1231
13135.58,1230
13145.36,1229
13155.15,1228
13164.95,1227
13174.74,1226
13184.54,1225
13194.35,1224
13204.15,1223
13213.97,1222
13223.78,1221
13233.60,1220
13243.43,1219
13253.26,1218
13263.09,1217
13272.92,1216
13282.76,1215
13292.61,1214
13302.46,1213
13312.31,1212
13322.17,1211
13332.03,1210
13341.89,1209
13351.76,1208
13361.63,1207
13371.51,1206
13381.39,1205
13391.28,1204
13401.17,1203
13411.06,1202
13420.96,1201
13430.86,1200
13440.77,1199
13450.68,1198
13460.59,1197
13470.51,1196
13480.43,1195
13490.36,1194
13500.29,1193
13510.22,1192
13520.16,1191
13530.11,1190
13540.05,1189
13550.00,1188
13559.96,1187
13569.92,1186
13579.88,1185
13589.85,1184
13599.83,1183
13609.80,1182
13619.78,1181
13629.77,1180
13639.76,1179
13649.75,1178
13659.75,1177
13669.75,1176
13679.76,1175
13689.77,1174
13699.78,1173
13709.80,1172
13719.83,1171
13729.86,1170
13739.89,1169
13749.92,1168
13759.96,1167
13770.01,1166
13780.06,1165
13790.11,1164
13800.17,1163
13810.23,1162
13820.30,1161
13830.37,1160
13840.45,1159
13850.53,1158
13860.61,1157
13870.70,1156
13880.79,1155
13890.89,1154
13900.99,1153
13911.09,1152
13921.20,1151
13931.32,1150
13941.44,1149
13951.56,1148
13961.69,1147
13971.82,1146
13981.96,1145
13992.10,1144
14002.25,1143
14012.40,1142
14022.55,1141
14032.71,1140
14042.87,1139
14053.04,1138
14063.21,1137
14073.39,1136
14083.57,1135
14093.76,1134
14103.95,1133
14114.14,1132
14124.34,1131
14134.54,1130
14144.75,1129
14154.96,1128
14165.18,1127
14175.40,1126
14185.63,1125
14195.86,1124
14206.10,1123
14216.34,1122
14226.58,1121
14236.83,1120
14247.08,1119
14257.34,1118
14267.60,1117
14277.87,1116
14288.14,1115
14298.42,1114
14308.70,1113
14318.99,1112
14329.28,1111
14339.57,1110
14349.87,1109
14360.18,1108
14370.49,1107
14380.80,1106
14391.12,1105
14401.44,1104
14411.77,1103
14422.10,1102
14432.44,1101
14442.78,1100
14453.13,1099
14463.48,1098
14473.84,1097
14484.20,1096
14494.56,1095
14504.93,1094
14515.31,1093
14525.69,1092
14536.07,1091
14546.46,1090
14556.85,1089
14567.25,1088
14577.66,1087
14588.06,1086
14598.48,1085
14608.89,1084
14619.32,1083
14629.74,1082
14640.18,1081
14650.61,1080
14661.06,1079
14671.50,1078
14681.95,1077
14692.41,1076
14702.87,1075
14713.34,1074
14723.81,1073
14734.29,1072
14744.77,1071
14755.25,1070
14765.74,1069
14776.24,1068
14786.74,1067
14797.24,1066
14807.75,1065
14818.27,1064
14828.79,1063
14839.32,1062
14849.85,1061
14860.38,1060
14870.92,1059
14881.47,1058
14892.02,1057
14902.57,1056
14913.13,1055
14923.70,1054
14934.27,1053
14944.84,1052
14955.42,1051
14966.01,1050
14976.60,1049
14987.19,1048
14997.79,1047
15008.40,1046
15019.01,1045
15029.62,1044
15040.24,1043
15050.87,1042
15061.50,1041
15072.14,1040
15082.78,1039
15093.42,1038
15104.07,1037
15114.73,1036
15125.39,1035
15136.06,1034
15146.73,1033
15157.41,1032
15168.09,1031
15178.78,1030
15189.47,1029
15200.17,1028
15210.87,1027
15221.58,1026
15232.29,1025
15243.01,1024
15253.73,1023
15264.46,1022
15275.20,1021
15285.94,1020
15296.68,1019
15307.43,1018
15318.19,1017
15328.95,1016
15339.71,1015
15350.48,1014
15361.26,1013
15372.04,1012
