mark_seconds,result_score
8588.00,1400
8594.00,1399
8600.00,1398
8606.00,1397
8612.00,1396
8618.00,1395
8624.00,1394
8630.00,1393
8636.00,1392
8642.00,1391
8648.00,1390
8654.00,1389
8660.00,1388
8666.00,1387
8672.00,1386
8678.00,1385
8684.00,1384
8691.00,1383
8697.00,1382
8703.00,1381
8709.00,1380
8715.00,1379
8721.00,1378
8727.00,1377
8733.00,1376
8739.00,1375
8745.00,1374
8751.00,1373
8757.00,1372
8763.00,1371
8769.00,1370
8776.00,1369
8782.00,1368
8788.00,1367
8794.00,1366
8800.00,1365
8806.00,1364
8812.00,1363
8818.00,1362
8824.00,1361
8830.00,1360
8837.00,1359
8843.00,1358
8849.00,1357
8855.00,1356
8861.00,1355
8867.00,1354
8873.00,1353
8879.00,1352
8885.00,1351
8892.00,1350
8898.00,1349
8904.00,1348
8910.00,1347
8916.00,1346
8922.00,1345
8928.00,1344
8935.00,1343
8941.00,1342
8947.00,1341
8953.00,1340
8959.00,1339
8965.00,1338
8971.00,1337
8978.00,1336
8984.00,1335
8990.00,1334
8996.00,1333
9002.00,1332
9008.00,1331
9015.00,1330
9021.00,1329
9027.00,1328
9033.00,1327
9039.00,1326
9046.00,1325
9052.00,1324
9058.00,1323
9064.00,1322
9070.00,1321
9076.00,1320
9083.00,1319
9089.00,1318
9095.00,1317
9101.00,1316
9107.00,1315
9114.00,1314
9120.00,1313
9126.00,1312
9132.00,1311
9139.00,1310
9145.00,1309
9151.00,1308
9157.00,1307
9163.00,1306
9170.00,1305
9176.00,1304
9182.00,1303
9188.00,1302
9195.00,1301
9201.00,1300
9207.00,1299
9213.00,1298
9220.00,1297
9226.00,1296
9232.00,1295
9238.00,1294
9245.00,1293
9251.00,1292
9257.00,1291
9263.00,1290
9270.00,1289
9276.00,1288
9282.00,1287
9289.00,1286
9295.00,1285
9301.00,1284
9307.00,1283
9314.00,1282
9320.00,1281
9326.00,1280
9333.00,1279
9339.00,1278
9345.00,1277
9352.00,1276
9358.00,1275
9364.00,1274
9370.00,1273
9377.00,1272
9383.00,1271
9389.00,1270
9396.00,1269
9402.00,1268
9408.00,1267
9415.00,1266
9421.00,1265
9427.00,1264
9434.00,1263
9440.00,1262
9446.00,1261
9453.00,1260
9459.00,1259
9465.00,1258
9472.00,1257
9478.00,1256
9484.00,1255
9491.00,1254
9497.00,1253
9504.00,1252
9510.00,1251
9516.00,1250
9523.00,1249
9529.00,1248
9535.00,1247
9542.00,1246
9548.00,1245
9555.00,1244
9561.00,1243
9567.00,1242
9574.00,1241
9580.00,1240
9586.00,1239
9593.00,1238
9599.00,1237
9606.00,1236
9612.00,1235
9618.00,1234
9625.00,1233
9631.00,1232
9638.00,1231
9644.00,1230
9651.00,1229
9657.00,1228
9663.00,1227
9670.00,1226
9676.00,1225
9683.00,1224
9689.00,1223
9696.00,1222
9702.00,1221
9708.00,1220
9715.00,1219
9721.00,1218
9728.00,1217
9734.00,1216
9741.00,1215
9747.00,1214
9754.00,1213
9760.00,1212
9767.00,1211
9773.00,1210
9780.00,1209
9786.00,1208
9793.00,1207
9799.00,1206
9806.00,1205
9812.00,1204
9818.00,1203
9825.00,1202
9831.00,1201
9838.00,1200
9844.00,1199
9851.00,1198
9857.00,1197
9864.00,1196
9871.00,1195
9877.00,1194
9884.00,1193
9890.00,1192
9897.00,1191
9903.00,1190
9910.00,1189
9916.00,1188
9923.00,1187
9929.00,1186
9936.00,1185
9942.00,1184
9949.00,1183
9955.00,1182
9962.00,1181
9969.00,1180
9975.00,1179
9982.00,1178
9988.00,1177
9995.00,1176
10001.00,1175
10008.00,1174
10014.00,1173
10021.00,1172
10028.00,1171
10034.00,1170
10041.00,1169
10047.00,1168
10054.00,1167
10061.00,1166
10067.00,1165
10074.00,1164
10080.00,1163
10087.00,1162
10094.00,1161
10100.00,1160
10107.00,1159
10113.00,1158
10120.00,1157
10127.00,1156
10133.00,1155
10140.00,1154
10147.00,1153
10153.00,1152
10160.00,1151
10166.00,1150
10173.00,1149
10180.00,1148
10186.00,1147
10193.00,1146
10200.00,1145
10206.00,1144
10213.00,1143
10220.00,1142
10226.00,1141
10233.00,1140
10240.00,1139
10246.00,1138
10253.00,1137
10260.00,1136
10266.00,1135
10273.00,1134
10280.00,1133
10286.00,1132
10293.00,1131
10300.00,1130
10307.00,1129
10313.00,1128
10320.00,1127
10327.00,1126
10333.00,1125
10340.00,1124
10347.00,1123
10354.00,1122
10360.00,1121
10367.00,1120
10374.00,1119
10380.00,1118
10387.00,1117
10394.00,1116
10401.00,1115
10407.00,1114
10414.00,1113
