mark_seconds,result_score
7105.00,1400
7110.00,1399
7115.00,1398
7120.00,1397
7125.00,1396
7130.00,1395
7135.00,1394
7141.00,1393
7146.00,1392
7151.00,1391
7156.00,1390
7161.00,1389
7166.00,1388
7171.00,1387
7176.00,1386
7181.00,1385
7187.00,1384
7192.00,1383
7197.00,1382
7202.00,1381
7207.00,1380
7212.00,1379
7217.00,1378
7222.00,1377
7228.00,1376
7233.00,1375
7238.00,1374
7243.00,1373
7248.00,1372
7253.00,1371
7258.00,1370
7264.00,1369
7269.00,1368
7274.00,1367
7279.00,1366
7284.00,1365
7289.00,1364
7295.00,1363
7300.00,1362
7305.00,1361
7310.00,1360
7315.00,1359
7320.00,1358
7326.00,1357
7331.00,1356
7336.00,1355
7341.00,1354
7346.00,1353
7351.00,1352
7357.00,1351
7362.00,1350
7367.00,1349
7372.00,1348
7377.00,1347
7383.00,1346
7388.00,1345
7393.00,1344
7398.00,1343
7403.00,1342
7409.00,1341
7414.00,1340
7419.00,1339
7424.00,1338
7429.00,1337
7435.00,1336
7440.00,1335
7445.00,1334
7450.00,1333
7455.00,1332
7461.00,1331
7466.00,1330
7471.00,1329
7476.00,1328
7482.00,1327
7487.00,1326
7492.00,1325
7497.00,1324
7502.00,1323
7508.00,1322
7513.00,1321
7518.00,1320
7523.00,1319
7529.00,1318
7534.00,1317
7539.00,1316
7544.00,1315
7550.00,1314
7555.00,1313
7560.00,1312
7565.00,1311
7571.00,1310
7576.00,1309
7581.00,1308
7587.00,1307
7592.00,1306
7597.00,1305
7602.00,1304
7608.00,1303
7613.00,1302
7618.00,1301
7623.00,1300
7629.00,1299
7634.00,1298
7639.00,1297
7645.00,1296
7650.00,1295
7655.00,1294
7660.00,1293
7666.00,1292
7671.00,1291
7676.00,1290
7682.00,1289
7687.00,1288
7692.00,1287
7698.00,1286
7703.00,1285
7708.00,1284
7714.00,1283
7719.00,1282
7724.00,1281
7730.00,1280
7735.00,1279
7740.00,1278
7745.00,1277
7751.00,1276
7756.00,1275
7761.00,1274
7767.00,1273
7772.00,1272
7778.00,1271
7783.00,1270
7788.00,1269
7794.00,1268
7799.00,1267
7804.00,1266
7810.00,1265
7815.00,1264
7820.00,1263
7826.00,1262
7831.00,1261
7836.00,1260
7842.00,1259
7847.00,1258
7853.00,1257
7858.00,1256
7863.00,1255
7869.00,1254
7874.00,1253
7879.00,1252
7885.00,1251
7890.00,1250
7896.00,1249
7901.00,1248
7906.00,1247
7912.00,1246
7917.00,1245
7923.00,1244
7928.00,1243
7933.00,1242
7939.00,1241
7944.00,1240
7950.00,1239
7955.00,1238
7960.00,1237
7966.00,1236
7971.00,1235
7977.00,1234
7982.00,1233
7988.00,1232
7993.00,1231
7998.00,1230
8004.00,1229
8009.00,1228
8015.00,1227
8020.00,1226
8026.00,1225
8031.00,1224
8036.00,1223
8042.00,1222
8047.00,1221
8053.00,1220
8058.00,1219
8064.00,1218
8069.00,1217
8075.00,1216
8080.00,1215
8086.00,1214
8091.00,1213
8097.00,1212
8102.00,1211
8107.00,1210
8113.00,1209
8118.00,1208
8124.00,1207
8129.00,1206
8135.00,1205
8140.00,1204
8146.00,1203
8151.00,1202
8157.00,1201
8162.00,1200
8168.00,1199
8173.00,1198
8179.00,1197
8184.00,1196
8190.00,1195
8195.00,1194
8201.00,1193
8206.00,1192
8212.00,1191
8217.00,1190
8223.00,1189
8228.00,1188
8234.00,1187
8240.00,1186
8245.00,1185
8251.00,1184
8256.00,1183
8262.00,1182
8267.00,1181
8273.00,1180
8278.00,1179
8284.00,1178
8289.00,1177
8295.00,1176
8301.00,1175
8306.00,1174
8312.00,1173
8317.00,1172
8323.00,1171
8328.00,1170
8334.00,1169
8339.00,1168
8345.00,1167
8351.00,1166
8356.00,1165
8362.00,1164
8367.00,1163
8373.00,1162
8379.00,1161
8384.00,1160
8390.00,1159
8395.00,1158
8401.00,1157
8407.00,1156
8412.00,1155
8418.00,1154
8423.00,1153
8429.00,1152
8435.00,1151
8440.00,1150
8446.00,1149
8451.00,1148
8457.00,1147
8463.00,1146
8468.00,1145
8474.00,1144
8480.00,1143
8485.00,1142
8491.00,1141
8496.00,1140
8502.00,1139
8508.00,1138
8513.00,1137
8519.00,1136
8525.00,1135
8530.00,1134
8536.00,1133
8542.00,1132
8547.00,1131
8553.00,1130
8559.00,1129
8564.00,1128
8570.00,1127
8576.00,1126
8581.00,1125
8587.00,1124
8593.00,1123
8598.00,1122
8604.00,1121
8610.00,1120
8616.00,1119
8621.00,1118
8627.00,1117
8633.00,1116
8638.00,1115
8644.00,1114
8650.00,1113
8655.00,1112
8661.00,1111
8667.00,1110
8673.00,1109
8678.00,1108
8684.00,1107
8690.00,1106
8695.00,1105
8701.00,1104
8707.00,1103
8713.00,1102
8718.00,1101
8724.00,1100
8730.00,1099
8736.00,1098
8741.00,1097
8747.00,1096
8753.00,1095
8759.00,1094
8764.00,1093
8770.00,1092
8776.00,1091
8782.00,1090
8788.00,1089
8793.00,1088
8799.00,1087
8805.00,1086
8811.00,1085
8816.00,1084
8822.00,1083
8828.00,1082
8834.00,1081
8840.00,1080
8845.00,1079
8851.00,1078
8857.00,1077
8863.00,1076
8869.00,1075
8874.00,1074
8880.00,1073
8886.00,1072
8892.00,1071
8898.00,1070
8903.00,1069
8909.00,1068
8915.00,1067
8921.00,1066
8927.00,1065
8933.00,1064
8938.00,1063
8944.00,1062
8950.00,1061
8956.00,1060
8962.00,1059
8968.00,1058
8974.00,1057
8979.00,1056
8985.00,1055
8991.00,1054
8997.00,1053
9003.00,1052
9009.00,1051
9015.00,1050
9021.00,1049
9026.00,1048
9032.00,1047
9038.00,1046
9044.00,1045
9050.00,1044
