mark_seconds,result_score
55.08,1400
55.09,1399
55.11,1398
55.13,1397
55.14,1396
55.16,1395
55.18,1394
55.20,1393
55.22,1392
55.23,1391
55.25,1390
55.27,1389
55.29,1388
55.30,1387
55.32,1386
55.34,1385
55.36,1384
55.37,1383
55.39,1382
55.41,1381
55.43,1380
55.44,1379
55.46,1378
55.48,1377
55.50,1376
55.51,1375
55.53,1374
55.55,1373
55.57,1372
55.58,1371
55.60,1370
55.62,1369
55.64,1368
55.66,1367
55.67,1366
55.69,1365
55.71,1364
55.73,1363
55.74,1362
55.76,1361
55.78,1360
55.80,1359
55.81,1358
55.83,1357
55.85,1356
55.87,1355
55.89,1354
55.90,1353
55.92,1352
55.94,1351
55.96,1350
55.97,1349
55.99,1348
56.01,1347
56.03,1346
56.05,1345
56.06,1344
56.08,1343
56.10,1342
56.12,1341
56.13,1340
56.15,1339
56.17,1338
56.19,1337
56.21,1336
56.22,1335
56.24,1334
56.26,1333
56.28,1332
56.30,1331
56.31,1330
56.33,1329
56.35,1328
56.37,1327
56.39,1326
56.40,1325
56.42,1324
56.44,1323
56.46,1322
56.48,1321
56.49,1320
56.51,1319
56.53,1318
56.55,1317
56.57,1316
56.58,1315
56.60,1314
56.62,1313
56.64,1312
56.66,1311
56.67,1310
56.69,1309
56.71,1308
56.73,1307
56.75,1306
56.76,1305
56.78,1304
56.80,1303
56.82,1302
56.84,1301
56.85,1300
56.87,1299
56.89,1298
56.91,1297
56.93,1296
56.95,1295
56.96,1294
56.98,1293
57.00,1292
57.02,1291
57.04,1290
57.05,1289
57.07,1288
57.09,1287
57.11,1286
57.13,1285
57.15,1284
57.16,1283
57.18,1282
57.20,1281
57.22,1280
57.24,1279
57.26,1278
57.27,1277
57.29,1276
57.31,1275
57.33,1274
57.35,1273
57.36,1272
57.38,1271
57.40,1270
57.42,1269
57.44,1268
57.46,1267
57.48,1266
57.49,1265
57.51,1264
57.53,1263
57.55,1262
57.57,1261
57.59,1260
57.60,1259
57.62,1258
57.64,1257
57.66,1256
57.68,1255
57.70,1254
57.71,1253
57.73,1252
57.75,1251
57.77,1250
57.79,1249
57.81,1248
57.83,1247
57.84,1246
57.86,1245
57.88,1244
57.90,1243
57.92,1242
57.94,1241
57.96,1240
57.97,1239
57.99,1238
58.01,1237
58.03,1236
58.05,1235
58.07,1234
58.09,1233
58.10,1232
58.12,1231
58.14,1230
58.16,1229
58.18,1228
58.20,1227
58.22,1226
58.23,1225
58.25,1224
58.27,1223
58.29,1222
58.31,1221
58.33,1220
58.35,1219
58.37,1218
58.38,1217
58.40,1216
58.42,1215
58.44,1214
58.46,1213
58.48,1212
58.50,1211
58.52,1210
58.53,1209
58.55,1208
58.57,1207
58.59,1206
58.61,1205
58.63,1204
58.65,1203
58.67,1202
58.69,1201
58.70,1200
58.72,1199
58.74,1198
58.76,1197
58.78,1196
58.80,1195
58.82,1194
58.84,1193
58.86,1192
58.87,1191
58.89,1190
58.91,1189
58.93,1188
58.95,1187
58.97,1186
58.99,1185
59.01,1184
59.03,1183
59.04,1182
59.06,1181
59.08,1180
59.10,1179
59.12,1178
59.14,1177
59.16,1176
59.18,1175
59.20,1174
59.22,1173
59.24,1172
59.25,1171
59.27,1170
59.29,1169
59.31,1168
59.33,1167
59.35,1166
59.37,1165
59.39,1164
59.41,1163
59.43,1162
59.45,1161
59.47,1160
59.48,1159
59.50,1158
59.52,1157
59.54,1156
59.56,1155
59.58,1154
59.60,1153
59.62,1152
59.64,1151
59.66,1150
59.68,1149
59.70,1148
59.72,1147
59.73,1146
59.75,1145
59.77,1144
59.79,1143
59.81,1142
59.83,1141
59.85,1140
59.87,1139
59.89,1138
59.91,1137
59.93,1136
59.95,1135
59.97,1134
59.99,1133
60.01,1132
60.03,1131
60.04,1130
60.06,1129
60.08,1128
60.10,1127
60.12,1126
60.14,1125
60.16,1124
60.18,1123
60.20,1122
60.22,1121
60.24,1120
60.26,1119
60.28,1118
60.30,1117
60.32,1116
60.34,1115
60.36,1114
60.38,1113
60.40,1112
60.42,1111
60.44,1110
60.46,1109
60.47,1108
60.49,1107
60.51,1106
60.53,1105
60.55,1104
60.57,1103
60.59,1102
60.61,1101
60.63,1100
60.65,1099
60.67,1098
60.69,1097
60.71,1096
60.73,1095
60.75,1094
60.77,1093
60.79,1092
60.81,1091
60.83,1090
60.85,1089
60.87,1088
60.89,1087
60.91,1086
60.93,1085
60.95,1084
60.97,1083
60.99,1082
61.01,1081
61.03,1080
61.05,1079
61.07,1078
61.09,1077
61.11,1076
61.13,1075
61.15,1074
61.17,1073
61.19,1072
61.21,1071
61.23,1070
61.25,1069
61.27,1068
61.29,1067
61.31,1066
61.33,1065
61.35,1064
61.37,1063
61.39,1062
61.41,1061
61.43,1060
61.45,1059
