mark_seconds,result_score
1515.00,1400
1516.00,1399
1517.00,1397
1518.00,1395
1519.00,1393
1520.00,1392
1521.00,1390
1522.00,1388
1523.00,1387
1524.00,1385
1525.00,1383
1526.00,1381
1527.00,1380
1528.00,1378
1529.00,1376
1530.00,1375
1531.00,1373
1532.00,1371
1533.00,1370
1534.00,1368
1535.00,1366
1536.00,1365
1537.00,1363
1538.00,1361
1539.00,1359
1540.00,1358
1541.00,1356
1542.00,1354
1543.00,1353
1544.00,1351
1545.00,1349
1546.00,1348
1547.00,1346
1548.00,1344
1549.00,1343
1550.00,1341
1551.00,1339
1552.00,1338
1553.00,1336
1554.00,1334
1555.00,1333
1556.00,1331
1557.00,1329
1558.00,1328
1559.00,1326
1560.00,1324
1561.00,1323
1562.00,1321
1563.00,1319
1564.00,1318
1565.00,1316
1566.00,1314
1567.00,1313
1568.00,1311
1569.00,1309
1570.00,1308
1571.00,1306
1572.00,1304
1573.00,1303
1574.00,1301
1575.00,1299
1576.00,1298
1577.00,1296
1578.00,1294
1579.00,1293
1580.00,1291
1581.00,1289
1582.00,1288
1583.00,1286
1584.00,1285
1585.00,1283
1586.00,1281
1587.00,1280
1588.00,1278
1589.00,1276
1590.00,1275
1591.00,1273
1592.00,1271
1593.00,1270
1594.00,1268
1595.00,1267
1596.00,1265
1597.00,1263
1598.00,1262
1599.00,1260
1600.00,1258
1601.00,1257
1602.00,1255
1603.00,1254
1604.00,1252
1605.00,1250
1606.00,1249
1607.00,1247
1608.00,1245
1609.00,1244
1610.00,1242
1611.00,1241
1612.00,1239
1613.00,1237
1614.00,1236
1615.00,1234
1616.00,1233
1617.00,1231
1618.00,1229
1619.00,1228
1620.00,1226
1621.00,1225
1622.00,1223
1623.00,1221
1624.00,1220
1625.00,1218
1626.00,1217
1627.00,1215
1628.00,1213
1629.00,1212
1630.00,1210
1631.00,1209
1632.00,1207
1633.00,1205
1634.00,1204
1635.00,1202
1636.00,1201
1637.00,1199
1638.00,1197
1639.00,1196
1640.00,1194
1641.00,1193
1642.00,1191
1643.00,1190
1644.00,1188
1645.00,1186
1646.00,1185
1647.00,1183
1648.00,1182
1649.00,1180
1650.00,1179
1651.00,1177
1652.00,1175
1653.00,1174
1654.00,1172
1655.00,1171
1656.00,1169
1657.00,1168
1658.00,1166
1659.00,1164
1660.00,1163
1661.00,1161
1662.00,1160
1663.00,1158
1664.00,1157
1665.00,1155
1666.00,1153
1667.00,1152
1668.00,1150
1669.00,1149
1670.00,1147
1671.00,1146
1672.00,1144
1673.00,1143
1674.00,1141
1675.00,1140
1676.00,1138
1677.00,1136
1678.00,1135
1679.00,1133
1680.00,1132
1681.00,1130
1682.00,1129
1683.00,1127
1684.00,1126
1685.00,1124
1686.00,1123
1687.00,1121
1688.00,1120
1689.00,1118
1690.00,1116
1691.00,1115
1692.00,1113
1693.00,1112
1694.00,1110
1695.00,1109
1696.00,1107
1697.00,1106
1698.00,1104
1699.00,1103
1700.00,1101
1701.00,1100
1702.00,1098
1703.00,1097
1704.00,1095
1705.00,1094
1706.00,1092
1707.00,1091
1708.00,1089
1709.00,1088
1710.00,1086
1711.00,1085
1712.00,1083
1713.00,1082
1714.00,1080
1715.00,1079
1716.00,1077
1717.00,1076
1718.00,1074
1719.00,1073
1720.00,1071
1721.00,1070
1722.00,1068
1723.00,1067
1724.00,1065
1725.00,1064
1726.00,1062
1727.00,1061
1728.00,1059
1729.00,1058
1730.00,1056
1731.00,1055
1732.00,1053
1733.00,1052
1734.00,1050
1735.00,1049
1736.00,1047
1737.00,1046
1738.00,1044
1739.00,1043
1740.00,1041
1741.00,1040
1742.00,1038
1743.00,1037
1744.00,1035
1745.00,1034
1746.00,1032
1747.00,1031
1748.00,1029
1749.00,1028
1750.00,1027
1751.00,1025
1752.00,1024
1753.00,1022
1754.00,1021
1755.00,1019
1756.00,1018
1757.00,1016
1758.00,1015
1759.00,1013
1760.00,1012
1761.00,1010
1762.00,1009
1763.00,1008
1764.00,1006
1765.00,1005
1766.00,1003
1767.00,1002
1768.00,1000
1769.00,999
1770.00,997
1771.00,996
1772.00,995
1773.00,993
1774.00,992
1775.00,990
1776.00,989
1777.00,987
1778.00,986
1779.00,984
1780.00,983
1781.00,982
1782.00,980
1783.00,979
1784.00,977
1785.00,976
1786.00,974
1787.00,973
1788.00,972
1789.00,970
1790.00,969
1791.00,967
1792.00,966
1793.00,964
1794.00,963
1795.00,962
1796.00,960
1797.00,959
1798.00,957
1799.00,956
1800.00,954
1801.00,953
1802.00,952
1803.00,950
1804.00,949
1805.00,947
1806.00,946
1807.00,945
1808.00,943
1809.00,942
1810.00,940
1811.00,939
1812.00,938
1813.00,936
1814.00,935
1815.00,933
1816.00,932
1817.00,931
1818.00,929
1819.00,928
1820.00,926
1821.00,925
1822.00,924
1823.00,922
1824.00,921
1825.00,919
1826.00,918
1827.00,917
1828.00,915
1829.00,914
1830.00,913
1831.00,911
1832.00,910
1833.00,908
1834.00,907
1835.00,906
1836.00,904
1837.00,903
1838.00,901
1839.00,900
1840.00,899
1841.00,897
1842.00,896
1843.00,895
1844.00,893
1845.00,892
1846.00,891
1847.00,889
1848.00,888
1849.00,886
1850.00,885
1851.00,884
1852.00,882
1853.00,881
1854.00,880
1855.00,878
1856.00,877
1857.00,876
1858.00,874
1859.00,873
1860.00,871
1861.00,870
1862.00,869
1863.00,867
1864.00,866
1865.00,865
1866.00,863
1867.00,862
1868.00,861
1869.00,859
1870.00,858
1871.00,857
1872.00,855
1873.00,854
1874.00,853
1875.00,851
1876.00,850
1877.00,849
1878.00,847
1879.00,846
1880.00,845
1881.00,843
1882.00,842
1883.00,841
1884.00,839
1885.00,838
1886.00,837
1887.00,835
1888.00,834
1889.00,833
1890.00,831
1891.00,830
1892.00,829
1893.00,827
1894.00,826
1895.00,825
1896.00,823
1897.00,822
1898.00,821
1899.00,820
1900.00,818
1901.00,817
1902.00,816
1903.00,814
1904.00,813
1905.00,812
1906.00,810
1907.00,809
1908.00,808
1909.00,807
1910.00,805
1911.00,804
1912.00,803
1913.00,801
1914.00,800
1915.00,799
1916.00,797
1917.00,796
1918.00,795
1919.00,794
1920.00,792
1921.00,791
1922.00,790
1923.00,788
1924.00,787
1925.00,786
1926.00,785
1927.00,783
1928.00,782
1929.00,781
1930.00,779
1931.00,778
1932.00,777
1933.00,776
1934.00,774
1935.00,773
1936.00,772
1937.00,770
1938.00,769
1939.00,768
1940.00,767
1941.00,765
1942.00,764
1943.00,763
1944.00,762
1945.00,760
1946.00,759
1947.00,758
1948.00,757
1949.00,755
1950.00,754
1951.00,753
1952.00,752
1953.00,750
1954.00,749
1955.00,748
1956.00,747
1957.00,745
1958.00,744
1959.00,743
1960.00,742
1961.00,740
1962.00,739
1963.00,738
1964.00,737
1965.00,735
1966.00,734
1967.00,733
1968.00,732
1969.00,730
1970.00,729
1971.00,728
1972.00,727
1973.00,725
1974.00,724
1975.00,723
1976.00,722
1977.00,720
1978.00,719
1979.00,718
1980.00,717
1981.00,716
1982.00,714
1983.00,713
1984.00,712
1985.00,711
1986.00,709
1987.00,708
1988.00,707
1989.00,706
1990.00,705
1991.00,703
1992.00,702
1993.00,701
1994.00,700
1995.00,699
1996.00,697
1997.00,696
1998.00,695
1999.00,694
2000.00,692
2001.00,691
2002.00,690
2003.00,689
2004.00,688
2005.00,686
2006.00,685
2007.00,684
2008.00,683
2009.00,682
2010.00,680
2011.00,679
2012.00,678
2013.00,677
2014.00,676
2015.00,675
2016.00,673
2017.00,672
2018.00,671
2019.00,670
2020.00,669
2021.00,667
2022.00,666
2023.00,665
2024.00,664
2025.00,663
2026.00,662
2027.00,660
2028.00,659
2029.00,658
2030.00,657
2031.00,656
2032.00,654
2033.00,653
2034.00,652
2035.00,651
2036.00,650
2037.00,649
2038.00,647
2039.00,646
2040.00,645
2041.00,644
2042.00,643
2043.00,642
2044.00,640
2045.00,639
2046.00,638
2047.00,637
2048.00,636
2049.00,635
2050.00,634
2051.00,632
2052.00,631
2053.00,630
2054.00,629
2055.00,628
2056.00,627
2057.00,625
2058.00,624
2059.00,623
2060.00,622
2061.00,621
2062.00,620
2063.00,619
2064.00,618
2065.00,616
2066.00,615
2067.00,614
2068.00,613
2069.00,612
2070.00,611
2071.00,610
2072.00,608
2073.00,607
2074.00,606
2075.00,605
2076.00,604
2077.00,603
2078.00,602
2079.00,601
2080.00,599
2081.00,598
2082.00,597
2083.00,596
2084.00,595
2085.00,594
2086.00,593
2087.00,592
2088.00,590
2089.00,589
2090.00,588
2091.00,587
2092.00,586
2093.00,585
2094.00,584
2095.00,583
2096.00,582
2097.00,581
2098.00,579
2099.00,578
2100.00,577
2101.00,576
2102.00,575
2103.00,574
2104.00,573
2105.00,572
2106.00,571
2107.00,570
2108.00,568
2109.00,567
2110.00,566
2111.00,565
2112.00,564
2113.00,563
2114.00,562
2115.00,561
2116.00,560
2117.00,559
2118.00,558
2119.00,556
2120.00,555
2121.00,554
2122.00,553
2123.00,552
2124.00,551
2125.00,550
2126.00,549
2127.00,548
2128.00,547
2129.00,546
2130.00,545
2131.00,544
2132.00,543
2133.00,541
2134.00,540
2135.00,539
2136.00,538
2137.00,537
2138.00,536
2139.00,535
2140.00,534
2141.00,533
2142.00,532
2143.00,531
2144.00,530
2145.00,529
2146.00,528
2147.00,527
2148.00,526
2149.00,525
2150.00,524
2151.00,522
2152.00,521
2153.00,520
2154.00,519
2155.00,518
2156.00,517
2157.00,516
2158.00,515
2159.00,514
2160.00,513
2161.00,512
2162.00,511
2163.00,510
2164.00,509
2165.00,508
2166.00,507
2167.00,506
2168.00,505
2169.00,504
2170.00,503
2171.00,502
2172.00,501
2173.00,500
2174.00,499
2175.00,498
2176.00,497
2177.00,496
2178.00,495
2179.00,494
2180.00,493
2181.00,492
2182.00,491
2183.00,489
2184.00,488
2185.00,487
2186.00,486
2187.00,485
2188.00,484
2189.00,483
2190.00,482
2191.00,481
2192.00,480
2193.00,479
2194.00,478
2195.00,477
2196.00,476
2197.00,475
2198.00,474
2199.00,473
2200.00,472
2201.00,471
2202.00,470
2203.00,469
2204.00,468
2205.00,467
2206.00,466
2207.00,465
2208.00,464
2210.00,463
2211.00,462
2212.00,461
2213.00,460
2214.00,459
2215.00,458
2216.00,457
2217.00,456
2218.00,455
2219.00,454
2220.00,453
2221.00,452
2222.00,451
2223.00,450
2224.00,449
2225.00,448
2226.00,447
2227.00,446
2228.00,445
2229.00,444
2230.00,443
2231.00,442
2232.00,441
2233.00,440
2234.00,439
2235.00,438
2236.00,437
2237.00,436
2238.00,435
2239.00,434
2240.00,433
2242.00,432
2243.00,431
2244.00,430
2245.00,429
2246.00,428
2247.00,427
2248.00,426
2249.00,425
2250.00,424
2251.00,423
2252.00,422
2253.00,421
2254.00,420
2255.00,419
2256.00,418
2257.00,417
2258.00,416
2260.00,415
2261.00,414
2262.00,413
2263.00,412
2264.00,411
2265.00,410
2266.00,409
2267.00,408
2268.00,407
2269.00,406
2270.00,405
2271.00,404
2273.00,403
2274.00,402
2275.00,401
2276.00,400
2277.00,399
2278.00,398
2279.00,397
2280.00,396
2281.00,395
2282.00,394
2283.00,393
2285.00,392
2286.00,391
2287.00,390
2288.00,389
2289.00,388
2290.00,387
2291.00,386
2292.00,385
2293.00,384
2295.00,383
2296.00,382
2297.00,381
2298.00,380
2299.00,379
2300.00,378
