mark_seconds,result_score
59.11,1400
59.14,1399
59.17,1398
59.20,1397
59.23,1396
59.26,1395
59.29,1394
59.32,1393
59.36,1392
59.39,1391
59.42,1390
59.45,1389
59.48,1388
59.51,1387
59.54,1386
59.57,1385
59.60,1384
59.63,1383
59.67,1382
59.70,1381
59.73,1380
59.76,1379
59.79,1378
59.82,1377
59.85,1376
59.88,1375
59.91,1374
59.95,1373
59.98,1372
60.01,1371
60.04,1370
60.07,1369
60.10,1368
60.13,1367
60.16,1366
60.19,1365
60.23,1364
60.26,1363
60.29,1362
60.32,1361
60.35,1360
60.38,1359
60.41,1358
60.45,1357
60.48,1356
60.51,1355
60.54,1354
60.57,1353
60.60,1352
60.63,1351
60.66,1350
60.70,1349
60.73,1348
60.76,1347
60.79,1346
60.82,1345
60.85,1344
60.89,1343
60.92,1342
60.95,1341
60.98,1340
61.01,1339
61.04,1338
61.07,1337
61.11,1336
61.14,1335
61.17,1334
61.20,1333
61.23,1332
61.26,1331
61.30,1330
61.33,1329
61.36,1328
61.39,1327
61.42,1326
61.45,1325
61.49,1324
61.52,1323
61.55,1322
61.58,1321
61.61,1320
61.64,1319
61.68,1318
61.71,1317
61.74,1316
61.77,1315
61.80,1314
61.84,1313
61.87,1312
61.90,1311
61.93,1310
61.96,1309
61.99,1308
62.03,1307
62.06,1306
62.09,1305
62.12,1304
62.15,1303
62.19,1302
62.22,1301
62.25,1300
62.28,1299
62.31,1298
62.35,1297
62.38,1296
62.41,1295
62.44,1294
62.47,1293
62.51,1292
62.54,1291
62.57,1290
62.60,1289
62.64,1288
62.67,1287
62.70,1286
62.73,1285
62.76,1284
62.80,1283
62.83,1282
62.86,1281
62.89,1280
62.93,1279
62.96,1278
62.99,1277
63.02,1276
63.05,1275
63.09,1274
63.12,1273
63.15,1272
63.18,1271
63.22,1270
63.25,1269
63.28,1268
63.31,1267
63.35,1266
63.38,1265
63.41,1264
63.44,1263
63.48,1262
63.51,1261
63.54,1260
63.57,1259
63.61,1258
63.64,1257
63.67,1256
63.70,1255
63.74,1254
63.77,1253
63.80,1252
63.83,1251
63.87,1250
63.90,1249
63.93,1248
63.97,1247
64.00,1246
64.03,1245
64.06,1244
64.10,1243
64.13,1242
64.16,1241
64.19,1240
64.23,1239
64.26,1238
64.29,1237
64.33,1236
64.36,1235
