mark_seconds,result_score
12836.09,1400
12845.56,1399
12855.04,1398
12864.52,1397
12874.01,1396
12883.50,1395
12892.99,1394
12902.48,1393
12911.98,1392
12921.48,1391
12930.99,1390
12940.50,1389
12950.01,1388
12959.52,1387
12969.04,1386
12978.56,1385
12988.09,1384
12997.62,1383
13007.15,1382
13016.69,1381
13026.23,1380
13035.77,1379
13045.32,1378
13054.87,1377
13064.42,1376
13073.98,1375
13083.54,1374
13093.10,1373
13102.67,1372
13112.24,1371
13121.81,1370
13131.39,1369
13140.97,1368
13150.56,1367
13160.14,1366
13169.74,1365
13179.33,1364
13188.93,1363
13198.53,1362
13208.14,1361
13217.75,1360
13227.36,1359
13236.98,1358
13246.60,1357
13256.22,1356
13265.85,1355
13275.48,1354
13285.11,1353
13294.75,1352
13304.39,1351
13314.04,1350
13323.68,1349
13333.34,1348
13342.99,1347
13352.65,1346
13362.31,1345
13371.98,1344
13381.65,1343
13391.32,1342
13401.00,1341
13410.68,1340
13420.37,1339
13430.05,1338
13439.75,1337
13449.44,1336
13459.14,1335
13468.84,1334
13478.55,1333
13488.26,1332
13497.97,1331
13507.69,1330
13517.41,1329
13527.13,1328
13536.86,1327
13546.59,1326
13556.33,1325
13566.07,1324
13575.81,1323
13585.56,1322
13595.31,1321
13605.06,1320
13614.82,1319
13624.58,1318
13634.35,1317
13644.11,1316
13653.89,1315
13663.66,1314
13673.44,1313
13683.23,1312
13693.01,1311
13702.80,1310
13712.60,1309
13722.40,1308
13732.20,1307
13742.01,1306
13751.81,1305
13761.63,1304
13771.45,1303
13781.27,1302
13791.09,1301
13800.92,1300
13810.75,1299
13820.59,1298
13830.43,1297
13840.27,1296
13850.12,1295
13859.97,1294
13869.83,1293
13879.68,1292
13889.55,1291
13899.41,1290
13909.28,1289
13919.16,1288
13929.04,1287
13938.92,1286
13948.80,1285
13958.69,1284
13968.59,1283
13978.48,1282
13988.39,1281
13998.29,1280
14008.20,1279
14018.11,1278
14028.03,1277
14037.95,1276
14047.87,1275
14057.80,1274
14067.73,1273
14077.67,1272
14087.61,1271
14097.55,1270
14107.50,1269
14117.45,1268
14127.41,1267
14137.37,1266
14147.33,1265
14157.30,1264
14167.27,1263
14177.25,1262
14187.23,1261
14197.21,1260
14207.20,1259
14217.19,1258
14227.18,1257
14237.18,1256
14247.18,1255
14257.19,1254
14267.20,1253
14277.22,1252
14287.24,1251
14297.26,1250
14307.29,1249
14317.32,1248
14327.35,1247
14337.39,1246
14347.44,1245
14357.48,1244
14367.53,1243
14377.59,1242
14387.65,1241
14397.71,1240
14407.78,1239
14417.85,1238
14427.93,1237
14438.01,1236
14448.09,1235
14458.18,1234
14468.27,1233
14478.37,1232
14488.47,1231
14498.57,1230
14508.68,1229
14518.79,1228
14528.91,1227
14539.03,1226
14549.15,1225
14559.28,1224
14569.41,1223
14579.55,1222
14589.69,1221
14599.84,1220
14609.99,1219
14620.14,1218
14630.30,1217
14640.46,1216
14650.63,1215
14660.80,1214
14670.97,1213
14681.15,1212
14691.34,1211
14701.52,1210
14711.72,1209
14721.91,1208
14732.11,1207
14742.32,1206
14752.52,1205
14762.74,1204
14772.95,1203
14783.17,1202
14793.40,1201
14803.63,1200
14813.86,1199
14824.10,1198
14834.34,1197
14844.59,1196
14854.84,1195
14865.10,1194
14875.36,1193
14885.62,1192
14895.89,1191
14906.16,1190
14916.44,1189
14926.72,1188
14937.01,1187
14947.30,1186
14957.59,1185
14967.89,1184
14978.19,1183
14988.50,1182
14998.81,1181
15009.13,1180
15019.45,1179
15029.77,1178
15040.10,1177
15050.43,1176
15060.77,1175
15071.11,1174
15081.46,1173
15091.81,1172
15102.17,1171
15112.53,1170
15122.89,1169
15133.26,1168
15143.63,1167
15154.01,1166
15164.39,1165
15174.78,1164
15185.17,1163
15195.57,1162
15205.97,1161
15216.37,1160
15226.78,1159
15237.19,1158
15247.61,1157
15258.03,1156
15268.46,1155
15278.89,1154
15289.33,1153
15299.77,1152
15310.21,1151
15320.66,1150
15331.12,1149
15341.58,1148
15352.04,1147
15362.51,1146
15372.98,1145
15383.46,1144
15393.94,1143
15404.42,1142
15414.92,1141
15425.41,1140
15435.91,1139
15446.42,1138
15456.92,1137
15467.44,1136
15477.96,1135
15488.48,1134
15499.01,1133
15509.54,1132
15520.08,1131
15530.62,1130
15541.16,1129
15551.72,1128
15562.27,1127
15572.83,1126
15583.40,1125
15593.97,1124
15604.54,1123
15615.12,1122
15625.70,1121
15636.29,1120
15646.89,1119
15657.48,1118
15668.09,1117
15678.69,1116
15689.31,1115
15699.92,1114
15710.55,1113
15721.17,1112
15731.80,1111
15742.44,1110
15753.08,1109
15763.73,1108
15774.38,1107
15785.03,1106
15795.69,1105
15806.36,1104
15817.03,1103
15827.70,1102
15838.38,1101
15849.07,1100
15859.75,1099
15870.45,1098
15881.15,1097
15891.85,1096
15902.56,1095
15913.27,1094
15923.99,1093
15934.72,1092
15945.44,1091
15956.18,1090
15966.92,1089
15977.66,1088
15988.41,1087
15999.16,1086
16009.92,1085
16020.68,1084
16031.45,1083
16042.22,1082
16053.00,1081
16063.78,1080
16074.57,1079
16085.36,1078
16096.16,1077
16106.96,1076
16117.77,1075
16128.58,1074
16139.40,1073
16150.22,1072
16161.05,1071
16171.89,1070
16182.72,1069
16193.57,1068
16204.41,1067
16215.27,1066
16226.13,1065
16236.99,1064
16247.86,1063
16258.73,1062
16269.61,1061
16280.50,1060
16291.38,1059
16302.28,1058
16313.18,1057
16324.08,1056
16334.99,1055
16345.91,1054
16356.83,1053
16367.75,1052
16378.68,1051
16389.62,1050
16400.56,1049
16411.51,1048
16422.46,1047
16433.41,1046
16444.38,1045
16455.34,1044
16466.31,1043
16477.29,1042
16488.27,1041
16499.26,1040
16510.26,1039
16521.26,1038
16532.26,1037
16543.27,1036
16554.28,1035
16565.30,1034
16576.33,1033
16587.36,1032
16598.39,1031
16609.44,1030
16620.48,1029
16631.53,1028
16642.59,1027
16653.65,1026
16664.72,1025
16675.80,1024
16686.88,1023
16697.96,1022
16709.05,1021
16720.14,1020
16731.25,1019
16742.35,1018
16753.46,1017
16764.58,1016
16775.70,1015
16786.83,1014
16797.96,1013
16809.10,1012
16820.25,1011
16831.40,1010
16842.55,1009
16853.71,1008
16864.88,1007
16876.05,1006
16887.23,1005
16898.41,1004
16909.60,1003
16920.80,1002
16932.00,1001
16943.20,1000
16954.41,999
16965.63,998
