mark_seconds,result_score
69.25,1400
69.27,1399
69.29,1398
69.31,1397
69.33,1396
69.36,1395
69.38,1394
69.40,1393
69.42,1392
69.44,1391
69.46,1390
69.48,1389
69.51,1388
69.53,1387
69.55,1386
69.57,1385
69.59,1384
69.61,1383
69.64,1382
69.66,1381
69.68,1380
69.70,1379
69.72,1378
69.74,1377
69.77,1376
69.79,1375
69.81,1374
69.83,1373
69.85,1372
69.87,1371
69.90,1370
69.92,1369
69.94,1368
69.96,1367
69.98,1366
70.01,1365
70.03,1364
70.05,1363
70.07,1362
70.09,1361
70.11,1360
70.14,1359
70.16,1358
70.18,1357
70.20,1356
70.22,1355
70.25,1354
70.27,1353
70.29,1352
70.31,1351
70.33,1350
70.36,1349
70.38,1348
70.40,1347
70.42,1346
70.44,1345
70.46,1344
70.49,1343
70.51,1342
70.53,1341
70.55,1340
70.57,1339
70.60,1338
70.62,1337
70.64,1336
70.66,1335
70.68,1334
70.71,1333
70.73,1332
70.75,1331
70.77,1330
70.80,1329
70.82,1328
70.84,1327
70.86,1326
70.88,1325
70.91,1324
70.93,1323
70.95,1322
70.97,1321
70.99,1320
71.02,1319
71.04,1318
71.06,1317
71.08,1316
71.11,1315
71.13,1314
71.15,1313
71.17,1312
71.19,1311
71.22,1310
71.24,1309
71.26,1308
71.28,1307
71.31,1306
71.33,1305
71.35,1304
71.37,1303
71.39,1302
71.42,1301
71.44,1300
71.46,1299
71.48,1298
71.51,1297
71.53,1296
71.55,1295
71.57,1294
71.60,1293
71.62,1292
71.64,1291
71.66,1290
71.69,1289
71.71,1288
71.73,1287
71.75,1286
71.77,1285
71.80,1284
71.82,1283
71.84,1282
71.86,1281
71.89,1280
71.91,1279
71.93,1278
71.95,1277
71.98,1276
72.00,1275
72.02,1274
72.05,1273
72.07,1272
72.09,1271
72.11,1270
72.14,1269
72.16,1268
72.18,1267
72.20,1266
72.23,1265
72.25,1264
72.27,1263
72.29,1262
72.32,1261
72.34,1260
72.36,1259
72.38,1258
72.41,1257
72.43,1256
72.45,1255
72.48,1254
72.50,1253
72.52,1252
72.54,1251
72.57,1250
72.59,1249
72.61,1248
72.63,1247
72.66,1246
72.68,1245
72.70,1244
72.73,1243
72.75,1242
72.77,1241
72.79,1240
72.82,1239
72.84,1238
72.86,1237
72.89,1236
72.91,1235
72.93,1234
72.95,1233
72.98,1232
73.00,1231
73.02,1230
73.05,1229
73.07,1228
73.09,1227
73.12,1226
73.14,1225
73.16,1224
73.18,1223
73.21,1222
73.23,1221
73.25,1220
73.28,1219
