mark_seconds,result_score
4547.46,1400
4550.55,1399
4553.65,1398
4556.74,1397
4559.83,1396
4562.93,1395
4566.02,1394
4569.12,1393
4572.22,1392
4575.32,1391
4578.42,1390
4581.52,1389
4584.63,1388
4587.73,1387
4590.83,1386
4593.94,1385
4597.05,1384
4600.16,1383
4603.27,1382
4606.38,1381
4609.49,1380
4612.60,1379
4615.72,1378
4618.83,1377
4621.95,1376
4625.07,1375
4628.18,1374
4631.30,1373
4634.43,1372
4637.55,1371
4640.67,1370
4643.80,1369
4646.92,1368
4650.05,1367
4653.18,1366
4656.30,1365
4659.43,1364
4662.57,1363
4665.70,1362
4668.83,1361
4671.97,1360
4675.10,1359
4678.24,1358
4681.38,1357
4684.52,1356
4687.66,1355
4690.80,1354
4693.94,1353
4697.09,1352
4700.23,1351
4703.38,1350
4706.52,1349
4709.67,1348
4712.82,1347
4715.97,1346
4719.13,1345
4722.28,1344
4725.43,1343
4728.59,1342
4731.75,1341
4734.90,1340
4738.06,1339
4741.22,1338
4744.39,1337
4747.55,1336
4750.71,1335
4753.88,1334
4757.04,1333
4760.21,1332
4763.38,1331
4766.55,1330
4769.72,1329
4772.89,1328
4776.07,1327
4779.24,1326
4782.42,1325
4785.59,1324
4788.77,1323
4791.95,1322
4795.13,1321
4798.31,1320
4801.50,1319
4804.68,1318
4807.87,1317
4811.05,1316
4814.24,1315
4817.43,1314
4820.62,1313
4823.81,1312
4827.01,1311
4830.20,1310
4833.39,1309
4836.59,1308
4839.79,1307
4842.99,1306
4846.19,1305
4849.39,1304
4852.59,1303
4855.80,1302
4859.00,1301
4862.21,1300
4865.41,1299
4868.62,1298
4871.83,1297
4875.04,1296
4878.26,1295
4881.47,1294
4884.68,1293
4887.90,1292
4891.12,1291
4894.34,1290
4897.56,1289
4900.78,1288
4904.00,1287
4907.22,1286
4910.45,1285
4913.67,1284
4916.90,1283
4920.13,1282
4923.36,1281
4926.59,1280
4929.82,1279
4933.06,1278
4936.29,1277
4939.53,1276
4942.77,1275
4946.01,1274
4949.25,1273
4952.49,1272
4955.73,1271
4958.97,1270
4962.22,1269
4965.46,1268
4968.71,1267
4971.96,1266
4975.21,1265
4978.46,1264
4981.72,1263
4984.97,1262
4988.23,1261
4991.48,1260
4994.74,1259
4998.00,1258
5001.26,1257
5004.52,1256
5007.79,1255
5011.05,1254
5014.32,1253
5017.58,1252
5020.85,1251
5024.12,1250
5027.39,1249
5030.66,1248
5033.94,1247
5037.21,1246
5040.49,1245
5043.77,1244
5047.05,1243
5050.33,1242
5053.61,1241
5056.89,1240
5060.17,1239
5063.46,1238
5066.75,1237
5070.03,1236
5073.32,1235
5076.61,1234
5079.91,1233
5083.20,1232
5086.50,1231
5089.79,1230
5093.09,1229
5096.39,1228
5099.69,1227
5102.99,1226
5106.29,1225
5109.60,1224
5112.90,1223
5116.21,1222
5119.52,1221
5122.83,1220
5126.14,1219
5129.45,1218
5132.76,1217
5136.08,1216
5139.40,1215
5142.71,1214
5146.03,1213
5149.35,1212
5152.68,1211
5156.00,1210
5159.32,1209
5162.65,1208
5165.98,1207
5169.31,1206
5172.64,1205
5175.97,1204
5179.30,1203
5182.63,1202
5185.97,1201
5189.31,1200
5192.65,1199
5195.99,1198
5199.33,1197
5202.67,1196
5206.01,1195
5209.36,1194
5212.71,1193
5216.05,1192
5219.40,1191
5222.75,1190
5226.11,1189
5229.46,1188
5232.82,1187
5236.17,1186
5239.53,1185
5242.89,1184
5246.25,1183
5249.61,1182
5252.98,1181
5256.34,1180
5259.71,1179
5263.08,1178
5266.45,1177
5269.82,1176
5273.19,1175
5276.56,1174
5279.94,1173
5283.32,1172
5286.69,1171
5290.07,1170
5293.46,1169
5296.84,1168
5300.22,1167
5303.61,1166
