mark_seconds,result_score
3958.00,1400
3960.00,1399
3962.00,1398
3963.00,1397
3965.00,1396
3967.00,1395
3968.00,1394
3970.00,1393
3972.00,1392
3974.00,1391
3975.00,1390
3977.00,1389
3979.00,1388
3980.00,1387
3982.00,1386
3984.00,1385
3986.00,1384
3987.00,1383
3989.00,1382
3991.00,1381
3992.00,1380
3994.00,1379
3996.00,1378
3998.00,1377
3999.00,1376
4001.00,1375
4003.00,1374
4004.00,1373
4006.00,1372
4008.00,1371
4010.00,1370
4011.00,1369
4013.00,1368
4015.00,1367
4016.00,1366
4018.00,1365
4020.00,1364
4022.00,1363
4023.00,1362
4025.00,1361
4027.00,1360
4029.00,1359
4030.00,1358
4032.00,1357
4034.00,1356
4035.00,1355
4037.00,1354
4039.00,1353
4041.00,1352
4042.00,1351
4044.00,1350
4046.00,1349
4048.00,1348
4049.00,1347
4051.00,1346
4053.00,1345
4055.00,1344
4056.00,1343
4058.00,1342
4060.00,1341
4061.00,1340
4063.00,1339
4065.00,1338
4067.00,1337
4068.00,1336
4070.00,1335
4072.00,1334
4074.00,1333
4075.00,1332
4077.00,1331
4079.00,1330
4081.00,1329
4082.00,1328
4084.00,1327
4086.00,1326
4088.00,1325
4089.00,1324
4091.00,1323
4093.00,1322
4095.00,1321
4096.00,1320
4098.00,1319
4100.00,1318
4102.00,1317
4103.00,1316
4105.00,1315
4107.00,1314
4109.00,1313
4110.00,1312
4112.00,1311
4114.00,1310
4116.00,1309
4117.00,1308
4119.00,1307
4121.00,1306
4123.00,1305
4125.00,1304
4126.00,1303
4128.00,1302
4130.00,1301
4132.00,1300
4133.00,1299
4135.00,1298
4137.00,1297
4139.00,1296
4140.00,1295
4142.00,1294
4144.00,1293
4146.00,1292
4148.00,1291
4149.00,1290
4151.00,1289
4153.00,1288
4155.00,1287
4156.00,1286
4158.00,1285
4160.00,1284
4162.00,1283
4164.00,1282
4165.00,1281
4167.00,1280
4169.00,1279
4171.00,1278
4172.00,1277
4174.00,1276
4176.00,1275
4178.00,1274
4180.00,1273
4181.00,1272
4183.00,1271
4185.00,1270
4187.00,1269
4188.00,1268
4190.00,1267
4192.00,1266
4194.00,1265
4196.00,1264
4197.00,1263
4199.00,1262
4201.00,1261
4203.00,1260
4205.00,1259
4206.00,1258
4208.00,1257
4210.00,1256
4212.00,1255
4214.00,1254
4215.00,1253
4217.00,1252
4219.00,1251
4221.00,1250
4223.00,1249
4224.00,1248
4226.00,1247
4228.00,1246
4230.00,1245
4232.00,1244
4233.00,1243
4235.00,1242
4237.00,1241
4239.00,1240
4241.00,1239
4242.00,1238
4244.00,1237
4246.00,1236
4248.00,1235
4250.00,1234
4252.00,1233
4253.00,1232
4255.00,1231
4257.00,1230
4259.00,1229
4261.00,1228
4262.00,1227
4264.00,1226
4266.00,1225
4268.00,1224
4270.00,1223
4272.00,1222
4273.00,1221
4275.00,1220
4277.00,1219
4279.00,1218
4281.00,1217
4282.00,1216
4284.00,1215
4286.00,1214
4288.00,1213
4290.00,1212
4292.00,1211
4293.00,1210
4295.00,1209
4297.00,1208
4299.00,1207
4301.00,1206
4303.00,1205
4304.00,1204
4306.00,1203
4308.00,1202
4310.00,1201
4312.00,1200
4314.00,1199
4316.00,1198
4317.00,1197
4319.00,1196
4321.00,1195
4323.00,1194
4325.00,1193
4327.00,1192
4328.00,1191
4330.00,1190
4332.00,1189
4334.00,1188
4336.00,1187
4338.00,1186
4339.00,1185
4341.00,1184
4343.00,1183
4345.00,1182
4347.00,1181
4349.00,1180
4351.00,1179
4352.00,1178
4354.00,1177
4356.00,1176
4358.00,1175
4360.00,1174
4362.00,1173
4364.00,1172
4365.00,1171
4367.00,1170
4369.00,1169
4371.00,1168
4373.00,1167
4375.00,1166
4377.00,1165
4379.00,1164
4380.00,1163
4382.00,1162
4384.00,1161
4386.00,1160
4388.00,1159
4390.00,1158
4392.00,1157
4393.00,1156
4395.00,1155
4397.00,1154
4399.00,1153
4401.00,1152
4403.00,1151
4405.00,1150
4407.00,1149
4409.00,1148
4410.00,1147
4412.00,1146
4414.00,1145
4416.00,1144
4418.00,1143
4420.00,1142
4422.00,1141
4424.00,1140
4425.00,1139
4427.00,1138
4429.00,1137
4431.00,1136
4433.00,1135
4435.00,1134
4437.00,1133
4439.00,1132
4441.00,1131
4442.00,1130
4444.00,1129
4446.00,1128
4448.00,1127
4450.00,1126
4452.00,1125
4454.00,1124
4456.00,1123
4458.00,1122
4460.00,1121
4461.00,1120
4463.00,1119
4465.00,1118
4467.00,1117
4469.00,1116
4471.00,1115
4473.00,1114
4475.00,1113
4477.00,1112
4479.00,1111
4481.00,1110
4482.00,1109
4484.00,1108
4486.00,1107
4488.00,1106
4490.00,1105
4492.00,1104
4494.00,1103
4496.00,1102
4498.00,1101
4500.00,1100
4502.00,1099
4504.00,1098
4505.00,1097
4507.00,1096
4509.00,1095
4511.00,1094
4513.00,1093
4515.00,1092
4517.00,1091
4519.00,1090
4521.00,1089
4523.00,1088
4525.00,1087
4527.00,1086
4529.00,1085
4531.00,1084
4533.00,1083
4534.00,1082
4536.00,1081
4538.00,1080
4540.00,1079
4542.00,1078
4544.00,1077
4546.00,1076
4548.00,1075
4550.00,1074
4552.00,1073
4554.00,1072
4556.00,1071
4558.00,1070
4560.00,1069
4562.00,1068
4564.00,1067
4566.00,1066
4568.00,1065
4569.00,1064
4571.00,1063
4573.00,1062
4575.00,1061
4577.00,1060
4579.00,1059
4581.00,1058
4583.00,1057
4585.00,1056
4587.00,1055
4589.00,1054
4591.00,1053
4593.00,1052
4595.00,1051
4597.00,1050
4599.00,1049
4601.00,1048
4603.00,1047
4605.00,1046
4607.00,1045
4609.00,1044
4611.00,1043
4613.00,1042
4615.00,1041
4617.00,1040
4619.00,1039
4621.00,1038
4623.00,1037
4625.00,1036
4626.00,1035
4628.00,1034
4630.00,1033
4632.00,1032
4634.00,1031
4636.00,1030
4638.00,1029
4640.00,1028
4642.00,1027
4644.00,1026
4646.00,1025
4648.00,1024
4650.00,1023
4652.00,1022
4654.00,1021
4656.00,1020
4658.00,1019
4660.00,1018
4662.00,1017
4664.00,1016
4666.00,1015
4668.00,1014
4670.00,1013
4672.00,1012
4674.00,1011
4676.00,1010
4678.00,1009
4680.00,1008
4682.00,1007
4684.00,1006
4686.00,1005
4688.00,1004
4690.00,1003
4692.00,1002
4694.00,1001
4696.00,1000
4698.00,999
4700.00,998
4702.00,997
4704.00,996
4706.00,995
4708.00,994
4711.00,993
4713.00,992
4715.00,991
4717.00,990
4719.00,989
4721.00,988
4723.00,987
4725.00,986
4727.00,985
4729.00,984
4731.00,983
4733.00,982
4735.00,981
4737.00,980
4739.00,979
4741.00,978
4743.00,977
4745.00,976
4747.00,975
4749.00,974
4751.00,973
4753.00,972
4755.00,971
4757.00,970
4759.00,969
4761.00,968
4763.00,967
4765.00,966
4768.00,965
4770.00,964
4772.00,963
4774.00,962
4776.00,961
4778.00,960
4780.00,959
4782.00,958
4784.00,957
4786.00,956
4788.00,955
4790.00,954
4792.00,953
4794.00,952
4796.00,951
4798.00,950
4800.00,949
4803.00,948
4805.00,947
4807.00,946
4809.00,945
4811.00,944
4813.00,943
4815.00,942
4817.00,941
4819.00,940
4821.00,939
4823.00,938
4825.00,937
4827.00,936
4830.00,935
4832.00,934
4834.00,933
4836.00,932
4838.00,931
4840.00,930
4842.00,929
4844.00,928
4846.00,927
4848.00,926
4850.00,925
4853.00,924
4855.00,923
4857.00,922
4859.00,921
4861.00,920
4863.00,919
4865.00,918
4867.00,917
4869.00,916
4871.00,915
4874.00,914
4876.00,913
4878.00,912
4880.00,911
4882.00,910
4884.00,909
4886.00,908
4888.00,907
4890.00,906
4893.00,905
4895.00,904
4897.00,903
4899.00,902
4901.00,901
4903.00,900
4905.00,899
4907.00,898
4910.00,897
4912.00,896
4914.00,895
4916.00,894
4918.00,893
4920.00,892
4922.00,891
4924.00,890
4927.00,889
4929.00,888
4931.00,887
4933.00,886
4935.00,885
4937.00,884
4939.00,883
4942.00,882
4944.00,881
4946.00,880
4948.00,879
4950.00,878
4952.00,877
4954.00,876
4957.00,875
4959.00,874
4961.00,873
4963.00,872
4965.00,871
4967.00,870
4970.00,869
4972.00,868
4974.00,867
4976.00,866
4978.00,865
4980.00,864
4983.00,863
4985.00,862
4987.00,861
4989.00,860
4991.00,859
4993.00,858
4996.00,857
4998.00,856
5000.00,855
5002.00,854
5004.00,853
5006.00,852
5009.00,851
5011.00,850
5013.00,849
5015.00,848
5017.00,847
5020.00,846
5022.00,845
5024.00,844
5026.00,843
5028.00,842
5031.00,841
5033.00,840
5035.00,839
5037.00,838
5039.00,837
5042.00,836
5044.00,835
5046.00,834
5048.00,833
5050.00,832
5053.00,831
5055.00,830
5057.00,829
5059.00,828
5061.00,827
5064.00,826
5066.00,825
5068.00,824
5070.00,823
5073.00,822
5075.00,821
5077.00,820
5079.00,819
5081.00,818
5084.00,817
5086.00,816
5088.00,815
5090.00,814
5093.00,813
5095.00,812
5097.00,811
5099.00,810
5102.00,809
5104.00,808
5106.00,807
