mark_seconds,result_score
12836.00,1400
12845.00,1399
12855.00,1398
12864.00,1397
12874.00,1396
12883.00,1395
12892.00,1394
12902.00,1393
12911.00,1392
12921.00,1391
12930.00,1390
12940.00,1389
12950.00,1388
12959.00,1387
12969.00,1386
12978.00,1385
12988.00,1384
12997.00,1383
13007.00,1382
13016.00,1381
13026.00,1380
13035.00,1379
13045.00,1378
13054.00,1377
13064.00,1376
13073.00,1375
13083.00,1374
13093.00,1373
13102.00,1372
13112.00,1371
13121.00,1370
13131.00,1369
13140.00,1368
13150.00,1367
13160.00,1366
13169.00,1365
13179.00,1364
13188.00,1363
13198.00,1362
13208.00,1361
13217.00,1360
13227.00,1359
13236.00,1358
13246.00,1357
13256.00,1356
13265.00,1355
13275.00,1354
13285.00,1353
13294.00,1352
13304.00,1351
13314.00,1350
13323.00,1349
13333.00,1348
13342.00,1347
13352.00,1346
13362.00,1345
13371.00,1344
13381.00,1343
13391.00,1342
13401.00,1341
13410.00,1340
13420.00,1339
13430.00,1338
13439.00,1337
13449.00,1336
13459.00,1335
13468.00,1334
13478.00,1333
13488.00,1332
13497.00,1331
13507.00,1330
13517.00,1329
13527.00,1328
13536.00,1327
13546.00,1326
13556.00,1325
13566.00,1324
13575.00,1323
13585.00,1322
13595.00,1321
13605.00,1320
13614.00,1319
13624.00,1318
13634.00,1317
13644.00,1316
13653.00,1315
13663.00,1314
13673.00,1313
13683.00,1312
13693.00,1311
13702.00,1310
13712.00,1309
13722.00,1308
13732.00,1307
13742.00,1306
13751.00,1305
13761.00,1304
13771.00,1303
13781.00,1302
13791.00,1301
13800.00,1300
13810.00,1299
13820.00,1298
13830.00,1297
13840.00,1296
13850.00,1295
13859.00,1294
13869.00,1293
13879.00,1292
13889.00,1291
13899.00,1290
13909.00,1289
13919.00,1288
13929.00,1287
13938.00,1286
13948.00,1285
13958.00,1284
13968.00,1283
13978.00,1282
13988.00,1281
13998.00,1280
14008.00,1279
14018.00,1278
14028.00,1277
14037.00,1276
14047.00,1275
14057.00,1274
14067.00,1273
14077.00,1272
14087.00,1271
14097.00,1270
14107.00,1269
14117.00,1268
14127.00,1267
14137.00,1266
14147.00,1265
14157.00,1264
14167.00,1263
14177.00,1262
14187.00,1261
14197.00,1260
14207.00,1259
14217.00,1258
14227.00,1257
14237.00,1256
14247.00,1255
14257.00,1254
14267.00,1253
14277.00,1252
14287.00,1251
14297.00,1250
14307.00,1249
14317.00,1248
14327.00,1247
14337.00,1246
14347.00,1245
14357.00,1244
14367.00,1243
14377.00,1242
14387.00,1241
14397.00,1240
14407.00,1239
14417.00,1238
14427.00,1237
14438.00,1236
14448.00,1235
14458.00,1234
14468.00,1233
14478.00,1232
14488.00,1231
14498.00,1230
14508.00,1229
14518.00,1228
14528.00,1227
14539.00,1226
14549.00,1225
14559.00,1224
14569.00,1223
14579.00,1222
14589.00,1221
14599.00,1220
14609.00,1219
14620.00,1218
14630.00,1217
14640.00,1216
